samplenr,I,II,V1,V2,V3,V4,V5,V6,measurement
1635,105,-67.5,33.75,-60,-75,-150,-120,-138.75,-52.5
1636,105,-41.25,26.25,-67.5,-82.5,-150,-127.5,-146.25,-53.75
1637,78.75,-60,18.75,-71.25,-90,-157.5,-135,-153.75,-63.333333333333336
1638,52.5,-97.5,22.5,-71.25,-90,-157.5,-131.25,-153.75,-69.58333333333333
1639,41.25,-97.5,37.5,-60,-78.75,-142.5,-120,-142.5,-62.5
1640,26.25,-56.25,48.75,-52.5,-71.25,-135,-116.25,-138.75,-55.0
1641,37.5,-15,52.5,-45,-60,-127.5,-112.5,-135,-45.0
1642,67.5,11.25,52.5,-45,-60,-127.5,-116.25,-135,-39.166666666666664
1643,67.5,15,41.25,-52.5,-71.25,-142.5,-123.75,-146.25,-45.833333333333336
1644,90,-7.5,26.25,-67.5,-82.5,-157.5,-138.75,-157.5,-55.0
1645,131.25,-41.25,3.75,-82.5,-101.25,-176.25,-153.75,-165,-65.0
1646,131.25,-33.75,15,-71.25,-86.25,-157.5,-131.25,-138.75,-52.5
1647,108.75,-22.5,30,-60,-78.75,-142.5,-112.5,-120,-44.166666666666664
1648,101.25,-26.25,15,-60,-75,-142.5,-116.25,-123.75,-47.5
1649,131.25,-11.25,-11.25,-71.25,-78.75,-142.5,-116.25,-123.75,-47.083333333333336
1650,108.75,3.75,-33.75,-78.75,-82.5,-146.25,-120,-131.25,-53.333333333333336
1651,60,33.75,-45,-82.5,-86.25,-150,-127.5,-138.75,-59.583333333333336
1652,52.5,60,-48.75,-86.25,-86.25,-146.25,-131.25,-142.5,-58.75
1653,48.75,60,-60,-97.5,-97.5,-157.5,-142.5,-153.75,-66.66666666666667
1654,75,37.5,-75,-105,-105,-165,-146.25,-157.5,-71.25
1655,86.25,-18.75,-71.25,-101.25,-105,-165,-142.5,-150,-74.16666666666667
1656,135,-41.25,-67.5,-97.5,-101.25,-165,-142.5,-146.25,-69.58333333333333
1657,210,-48.75,-75,-108.75,-108.75,-172.5,-146.25,-150,-66.66666666666667
1658,191.25,-71.25,-75,-105,-108.75,-172.5,-142.5,-142.5,-69.58333333333333
1659,131.25,-78.75,-63.75,-108.75,-112.5,-176.25,-142.5,-142.5,-77.08333333333333
1660,108.75,-78.75,-63.75,-120,-131.25,-180,-150,-153.75,-85.41666666666667
1661,101.25,-93.75,-71.25,-127.5,-135,-187.5,-157.5,-165,-92.91666666666667
1662,86.25,-93.75,-60,-116.25,-120,-180,-150,-153.75,-87.5
1663,45,-86.25,-37.5,-93.75,-105,-165,-135,-146.25,-80.41666666666667
1664,22.5,-52.5,-30,-86.25,-93.75,-153.75,-131.25,-138.75,-73.75
1665,41.25,-15,-45,-97.5,-105,-161.25,-142.5,-150,-75.0
1666,56.25,-30,-67.5,-123.75,-131.25,-191.25,-172.5,-180,-93.33333333333333
1667,48.75,-37.5,-71.25,-131.25,-138.75,-202.5,-180,-191.25,-100.41666666666667
1668,86.25,-15,-71.25,-135,-142.5,-206.25,-180,-183.75,-94.16666666666667
1669,135,-26.25,-86.25,-150,-157.5,-221.25,-195,-191.25,-99.16666666666667
1670,105,-67.5,-75,-142.5,-153.75,-221.25,-191.25,-191.25,-104.16666666666667
1671,56.25,-101.25,-48.75,-123.75,-138.75,-202.5,-172.5,-180,-101.25
1672,56.25,-135,-48.75,-120,-138.75,-202.5,-172.5,-180,-104.58333333333333
1673,67.5,-146.25,-56.25,-127.5,-146.25,-210,-183.75,-183.75,-109.58333333333333
1674,41.25,-142.5,-52.5,-131.25,-150,-213.75,-183.75,-187.5,-113.33333333333333
1675,3.75,-127.5,-41.25,-120,-142.5,-210,-183.75,-187.5,-112.08333333333333
1676,-15,-120,-33.75,-116.25,-138.75,-206.25,-183.75,-187.5,-111.25
1677,-15,-138.75,-45,-123.75,-146.25,-213.75,-198.75,-202.5,-120.41666666666667
1678,3.75,-146.25,-56.25,-135,-157.5,-228.75,-210,-210,-126.66666666666667
1679,30,-120,-63.75,-138.75,-161.25,-232.5,-213.75,-210,-123.33333333333333
1680,78.75,-101.25,-86.25,-157.5,-180,-247.5,-228.75,-225,-127.5
1681,127.5,-127.5,-112.5,-183.75,-206.25,-270,-247.5,-243.75,-140.41666666666666
1682,90,-161.25,-101.25,-172.5,-195,-266.25,-240,-236.25,-142.5
1683,48.75,-142.5,-78.75,-157.5,-180,-243.75,-217.5,-217.5,-132.08333333333334
1684,48.75,-127.5,-78.75,-157.5,-176.25,-236.25,-206.25,-210,-127.08333333333333
1685,45,-142.5,-75,-150,-168.75,-228.75,-202.5,-210,-125.83333333333333
1686,22.5,-150,-60,-135,-157.5,-217.5,-198.75,-206.25,-122.5
1687,-3.75,-138.75,-45,-127.5,-146.25,-206.25,-187.5,-198.75,-117.08333333333333
1688,-11.25,-123.75,-41.25,-116.25,-135,-191.25,-172.5,-187.5,-108.75
1689,15,-116.25,-33.75,-112.5,-127.5,-183.75,-165,-172.5,-99.58333333333333
1690,26.25,-127.5,-45,-120,-135,-191.25,-172.5,-176.25,-104.58333333333333
1691,33.75,-131.25,-52.5,-123.75,-138.75,-195,-176.25,-180,-107.08333333333333
1692,82.5,-135,-60,-127.5,-142.5,-202.5,-183.75,-183.75,-105.83333333333333
1693,108.75,-168.75,-71.25,-135,-157.5,-217.5,-195,-195,-114.58333333333333
1694,78.75,-180,-71.25,-142.5,-165,-221.25,-198.75,-198.75,-122.08333333333333
1695,37.5,-165,-67.5,-138.75,-161.25,-217.5,-195,-198.75,-122.91666666666667
1696,3.75,-176.25,-71.25,-142.5,-168.75,-228.75,-210,-210,-133.75
1697,15,-165,-67.5,-142.5,-172.5,-236.25,-217.5,-221.25,-134.16666666666666
1698,37.5,-146.25,-56.25,-127.5,-165,-236.25,-217.5,-221.25,-125.83333333333333
1699,26.25,-138.75,-30,-97.5,-150,-228.75,-217.5,-225,-117.91666666666667
1700,11.25,-116.25,18.75,-48.75,-131.25,-225,-225,-236.25,-105.83333333333333
1701,41.25,-101.25,75,15,-116.25,-240,-251.25,-262.5,-93.33333333333333
1702,75,-135,135,90,-97.5,-258.75,-285,-300,-86.25
1703,86.25,-183.75,206.25,157.5,-78.75,-277.5,-315,-330,-81.66666666666667
1704,138.75,-187.5,262.5,213.75,-63.75,-285,-326.25,-345,-65.83333333333333
1705,206.25,-168.75,300,281.25,-26.25,-273.75,-322.5,-337.5,-37.916666666666664
1706,191.25,-146.25,356.25,390,56.25,-206.25,-262.5,-285,10.416666666666666
1707,172.5,-101.25,423.75,502.5,165,-112.5,-172.5,-202.5,75.0
1708,217.5,-37.5,461.25,592.5,266.25,-18.75,-86.25,-127.5,140.83333333333334
1709,255,-7.5,476.25,648.75,337.5,60,-11.25,-67.5,187.91666666666666
1710,258.75,41.25,506.25,720,423.75,161.25,86.25,18.75,246.25
1711,281.25,183.75,525,813.75,543.75,292.5,213.75,131.25,331.6666666666667
1712,333.75,348.75,495,873.75,652.5,427.5,348.75,247.5,414.1666666666667
1713,386.25,491.25,431.25,855,735,555,476.25,363.75,477.0833333333333
1714,423.75,615,318.75,753.75,783.75,667.5,603.75,487.5,517.0833333333334
1715,446.25,738.75,195,648.75,847.5,798.75,750,622.5,560.8333333333334
1716,502.5,900,127.5,607.5,941.25,952.5,915,776.25,635.8333333333334
1717,570,1087.5,41.25,517.5,997.5,1098.75,1095,956.25,707.0833333333334
1718,555,1290,-142.5,303.75,993.75,1230,1282.5,1155,740.8333333333334
1719,525,1492.5,-371.25,26.25,971.25,1353.75,1458.75,1331.25,754.1666666666666
1720,528.75,1616.25,-592.5,-255,948.75,1477.5,1612.5,1473.75,756.6666666666666
1721,513.75,1657.5,-765,-502.5,948.75,1605,1755,1593.75,756.25
1722,461.25,1620,-802.5,-581.25,1012.5,1728.75,1863.75,1657.5,773.3333333333334
1723,371.25,1522.5,-768.75,-558.75,1095,1818.75,1912.5,1653.75,782.9166666666666
1724,288.75,1425,-810,-630,1087.5,1822.5,1893.75,1601.25,742.0833333333334
1725,232.5,1327.5,-911.25,-795,956.25,1695,1755,1462.5,635.8333333333334
1726,187.5,1158.75,-937.5,-885,783.75,1451.25,1500,1230,498.75
1727,135,911.25,-873.75,-907.5,573.75,1132.5,1181.25,956.25,345.4166666666667
1728,105,656.25,-828.75,-982.5,266.25,727.5,813.75,671.25,158.75
1729,60,450,-810,-1080,-71.25,311.25,450,401.25,-32.083333333333336
1730,-30,292.5,-787.5,-1151.25,-333.75,-3.75,172.5,198.75,-182.5
1731,-101.25,161.25,-750,-1136.25,-446.25,-168.75,0,56.25,-265.0
1732,-108.75,45,-693.75,-1038.75,-431.25,-221.25,-90,-48.75,-287.5
1733,-101.25,-41.25,-633.75,-930,-386.25,-232.5,-142.5,-120,-287.5
1734,-93.75,-30,-585,-813.75,-311.25,-195,-131.25,-127.5,-254.16666666666666
1735,-93.75,30,-547.5,-708.75,-243.75,-138.75,-86.25,-97.5,-209.58333333333334
1736,-112.5,33.75,-513.75,-633.75,-225,-123.75,-71.25,-82.5,-192.08333333333334
1737,-101.25,22.5,-483.75,-592.5,-251.25,-153.75,-101.25,-112.5,-197.08333333333334
1738,-60,11.25,-453.75,-532.5,-240,-165,-120,-131.25,-187.91666666666666
1739,-33.75,-22.5,-405,-446.25,-195,-150,-112.5,-127.5,-165.83333333333334
1740,26.25,-15,-352.5,-356.25,-146.25,-120,-93.75,-108.75,-129.58333333333334
1741,105,-15,-307.5,-281.25,-97.5,-90,-67.5,-82.5,-92.91666666666667
1742,112.5,-41.25,-236.25,-198.75,-45,-52.5,-33.75,-56.25,-61.25
1743,93.75,-41.25,-161.25,-123.75,3.75,-22.5,-7.5,-37.5,-32.916666666666664
1744,75,-22.5,-120,-86.25,15,-26.25,-15,-52.5,-25.833333333333332
1745,52.5,-7.5,-108.75,-78.75,3.75,-48.75,-41.25,-78.75,-34.166666666666664
1746,48.75,7.5,-93.75,-71.25,-3.75,-60,-56.25,-93.75,-35.833333333333336
1747,18.75,3.75,-63.75,-48.75,3.75,-56.25,-56.25,-97.5,-32.916666666666664
1748,15,7.5,-26.25,-11.25,33.75,-37.5,-41.25,-78.75,-15.416666666666666
1749,56.25,18.75,-11.25,7.5,41.25,-30,-37.5,-71.25,-2.9166666666666665
1750,93.75,15,-15,3.75,26.25,-45,-52.5,-82.5,-6.25
1751,97.5,-7.5,-18.75,3.75,22.5,-52.5,-63.75,-93.75,-12.5
1752,123.75,-22.5,-22.5,0,11.25,-67.5,-75,-105,-17.5
1753,153.75,-71.25,-26.25,-7.5,-7.5,-90,-90,-108.75,-27.5
1754,127.5,-135,-11.25,3.75,-7.5,-93.75,-90,-108.75,-35.0
1755,93.75,-123.75,3.75,15,0,-90,-86.25,-112.5,-33.333333333333336
1756,101.25,-56.25,0,11.25,-3.75,-97.5,-97.5,-123.75,-29.583333333333332
1757,90,-56.25,-11.25,3.75,-18.75,-116.25,-120,-142.5,-41.25
1758,41.25,-108.75,-11.25,3.75,-22.5,-120,-123.75,-146.25,-54.166666666666664
1759,7.5,-116.25,7.5,22.5,-7.5,-97.5,-97.5,-127.5,-45.416666666666664
1760,18.75,-63.75,30,48.75,22.5,-67.5,-71.25,-101.25,-20.416666666666668
1761,41.25,-33.75,33.75,56.25,30,-60,-71.25,-105,-12.083333333333334
1762,56.25,-45,7.5,30,3.75,-86.25,-97.5,-131.25,-29.166666666666668
1763,78.75,-56.25,-7.5,26.25,-3.75,-93.75,-105,-135,-32.916666666666664
1764,123.75,-60,0,33.75,0,-93.75,-101.25,-127.5,-25.0
1765,168.75,-63.75,-3.75,33.75,-3.75,-97.5,-105,-123.75,-21.666666666666668
1766,176.25,-67.5,7.5,45,7.5,-86.25,-86.25,-108.75,-12.5
1767,131.25,-90,26.25,60,22.5,-67.5,-71.25,-93.75,-9.166666666666666
1768,108.75,-93.75,22.5,56.25,18.75,-71.25,-75,-105,-15.416666666666666
1769,97.5,-97.5,15,48.75,7.5,-82.5,-86.25,-120,-24.166666666666668
1770,78.75,-120,22.5,60,15,-78.75,-82.5,-116.25,-24.583333333333332
1771,48.75,-123.75,37.5,71.25,30,-71.25,-78.75,-108.75,-21.666666666666668
1772,26.25,-90,41.25,78.75,37.5,-60,-71.25,-97.5,-15.0
1773,22.5,-63.75,41.25,78.75,37.5,-60,-71.25,-97.5,-12.5
1774,60,-45,33.75,75,26.25,-75,-86.25,-108.75,-13.333333333333334
1775,112.5,-15,26.25,71.25,18.75,-78.75,-90,-108.75,-7.083333333333333
1776,168.75,-7.5,11.25,60,7.5,-90,-97.5,-116.25,-7.083333333333333
1777,202.5,-33.75,-11.25,41.25,-11.25,-112.5,-116.25,-131.25,-19.166666666666668
1778,161.25,-56.25,-7.5,41.25,-7.5,-108.75,-112.5,-127.5,-24.166666666666668
1779,112.5,-67.5,7.5,60,11.25,-86.25,-93.75,-120,-19.583333333333332
1780,120,-75,22.5,75,26.25,-67.5,-75,-108.75,-9.166666666666666
1781,153.75,-63.75,26.25,78.75,33.75,-63.75,-63.75,-93.75,0.8333333333333334
1782,157.5,-41.25,26.25,78.75,33.75,-60,-60,-90,5.0
1783,101.25,-41.25,30,93.75,45,-52.5,-56.25,-90,3.3333333333333335
1784,86.25,-11.25,52.5,116.25,71.25,-26.25,-33.75,-67.5,20.833333333333332
1785,123.75,37.5,48.75,116.25,71.25,-22.5,-26.25,-60,32.083333333333336
1786,127.5,30,26.25,97.5,52.5,-45,-52.5,-86.25,16.666666666666668
1787,108.75,3.75,22.5,97.5,48.75,-48.75,-60,-93.75,8.75
1788,150,-22.5,22.5,97.5,48.75,-48.75,-56.25,-86.25,11.666666666666666
1789,221.25,-52.5,7.5,90,37.5,-60,-67.5,-93.75,9.166666666666666
1790,217.5,-60,22.5,105,52.5,-52.5,-60,-86.25,15.416666666666666
1791,142.5,-82.5,30,112.5,60,-41.25,-48.75,-78.75,10.416666666666666
1792,78.75,-131.25,18.75,93.75,45,-48.75,-56.25,-86.25,-9.583333333333334
1793,90,-123.75,22.5,105,60,-33.75,-41.25,-71.25,0.8333333333333334
1794,146.25,-60,41.25,135,90,-7.5,-15,-45,31.666666666666668
1795,131.25,-11.25,56.25,150,101.25,7.5,0,-37.5,44.166666666666664
1796,67.5,7.5,63.75,150,97.5,11.25,0,-37.5,40.0
1797,56.25,11.25,48.75,138.75,93.75,3.75,-11.25,-52.5,32.083333333333336
1798,112.5,22.5,37.5,138.75,93.75,0,-18.75,-52.5,37.083333333333336
1799,146.25,30,41.25,150,105,7.5,-15,-45,46.666666666666664
1800,172.5,26.25,33.75,142.5,97.5,0,-18.75,-48.75,45.0
1801,221.25,-7.5,11.25,127.5,78.75,-18.75,-30,-56.25,36.25
1802,232.5,-30,11.25,131.25,78.75,-18.75,-30,-56.25,35.416666666666664
1803,198.75,-3.75,18.75,142.5,86.25,-11.25,-22.5,-56.25,39.166666666666664
1804,191.25,15,15,135,82.5,-18.75,-30,-63.75,36.25
1805,187.5,18.75,18.75,138.75,86.25,-15,-26.25,-56.25,39.166666666666664
1806,172.5,37.5,30,150,101.25,0,-7.5,-41.25,49.166666666666664
1807,142.5,41.25,41.25,161.25,112.5,22.5,11.25,-22.5,56.666666666666664
1808,116.25,18.75,63.75,191.25,142.5,52.5,37.5,0,69.16666666666667
1809,123.75,-7.5,75,213.75,168.75,67.5,48.75,3.75,77.08333333333333
1810,153.75,-11.25,67.5,210,161.25,60,41.25,0,75.83333333333333
1811,183.75,18.75,56.25,195,142.5,48.75,30,-7.5,74.16666666666667
1812,210,26.25,33.75,176.25,131.25,30,15,-22.5,66.66666666666667
1813,243.75,7.5,11.25,161.25,112.5,11.25,0,-37.5,56.666666666666664
1814,232.5,-11.25,26.25,165,108.75,15,7.5,-30,57.083333333333336
1815,198.75,-11.25,48.75,195,135,37.5,26.25,-15,68.33333333333333
1816,191.25,-3.75,52.5,210,153.75,48.75,33.75,-11.25,75.0
1817,210,7.5,52.5,206.25,150,48.75,37.5,-7.5,78.33333333333333
1818,213.75,22.5,56.25,206.25,150,52.5,41.25,0,82.5
1819,187.5,37.5,60,217.5,157.5,60,48.75,0,85.41666666666667
1820,153.75,56.25,63.75,221.25,165,67.5,52.5,7.5,87.5
1821,172.5,75,63.75,225,172.5,75,56.25,11.25,94.58333333333333
1822,217.5,75,56.25,225,172.5,75,56.25,15,99.16666666666667
1823,247.5,86.25,60,232.5,180,82.5,63.75,22.5,108.33333333333333
1824,273.75,82.5,60,232.5,180,82.5,63.75,26.25,111.25
1825,296.25,33.75,41.25,217.5,161.25,60,48.75,15,97.08333333333333
1826,281.25,-18.75,41.25,213.75,153.75,48.75,45,11.25,86.25
1827,240,-41.25,48.75,221.25,157.5,56.25,52.5,18.75,83.75
1828,236.25,-30,48.75,213.75,153.75,60,52.5,18.75,83.75
1829,240,-22.5,52.5,213.75,153.75,63.75,56.25,22.5,86.66666666666667
1830,236.25,-11.25,63.75,228.75,165,78.75,71.25,30,95.83333333333333
1831,187.5,22.5,75,236.25,172.5,86.25,78.75,37.5,99.58333333333333
1832,146.25,56.25,67.5,221.25,161.25,78.75,71.25,26.25,92.08333333333333
1833,172.5,86.25,60,217.5,157.5,75,63.75,22.5,95.0
1834,236.25,108.75,56.25,213.75,157.5,75,63.75,26.25,104.16666666666667
1835,262.5,116.25,52.5,206.25,146.25,67.5,56.25,22.5,103.33333333333333
1836,277.5,97.5,33.75,187.5,120,41.25,37.5,3.75,88.75
1837,326.25,71.25,30,183.75,112.5,30,30,0,87.08333333333333
1838,337.5,60,41.25,191.25,120,37.5,41.25,15,93.75
1839,281.25,45,60,202.5,131.25,48.75,56.25,30,95.0
1840,251.25,30,60,202.5,127.5,48.75,56.25,30,89.58333333333333
1841,262.5,45,60,202.5,123.75,45,52.5,22.5,90.41666666666667
1842,277.5,86.25,71.25,206.25,127.5,52.5,56.25,30,100.83333333333333
1843,247.5,97.5,78.75,210,131.25,56.25,63.75,33.75,102.08333333333333
1844,217.5,101.25,78.75,202.5,123.75,52.5,60,30,96.25
1845,213.75,101.25,75,191.25,116.25,48.75,56.25,30,92.5
1846,213.75,63.75,63.75,176.25,101.25,30,37.5,11.25,77.5
1847,221.25,37.5,48.75,161.25,82.5,7.5,11.25,-11.25,62.083333333333336
1848,258.75,37.5,45,153.75,75,-3.75,3.75,-18.75,61.25
1849,303.75,22.5,22.5,123.75,45,-33.75,-15,-33.75,48.333333333333336
1850,288.75,18.75,30,120,37.5,-41.25,-18.75,-33.75,44.583333333333336
1851,255,52.5,48.75,135,52.5,-30,-11.25,-26.25,52.916666666666664
1852,251.25,90,56.25,138.75,48.75,-37.5,-15,-30,55.833333333333336
1853,258.75,127.5,48.75,123.75,33.75,-45,-22.5,-33.75,54.583333333333336
1854,228.75,153.75,41.25,112.5,22.5,-48.75,-26.25,-37.5,49.583333333333336
1855,172.5,161.25,48.75,112.5,30,-41.25,-22.5,-33.75,47.5
1856,150,127.5,67.5,123.75,41.25,-30,-11.25,-30,48.75
1857,153.75,63.75,82.5,135,48.75,-22.5,-11.25,-30,46.666666666666664
1858,172.5,26.25,82.5,135,48.75,-26.25,-15,-33.75,43.333333333333336
1859,187.5,22.5,90,138.75,52.5,-22.5,-7.5,-22.5,48.75
1860,213.75,15,97.5,131.25,45,-33.75,-18.75,-30,46.666666666666664
1861,262.5,-22.5,78.75,108.75,18.75,-60,-45,-60,31.25
1862,258.75,-41.25,86.25,105,18.75,-63.75,-45,-60,28.75
1863,187.5,-52.5,108.75,112.5,22.5,-56.25,-33.75,-48.75,26.666666666666668
1864,150,-75,112.5,112.5,22.5,-63.75,-37.5,-52.5,18.75
1865,157.5,-60,101.25,105,15,-75,-52.5,-63.75,14.166666666666666
1866,146.25,-26.25,93.75,93.75,7.5,-82.5,-56.25,-71.25,11.666666666666666
1867,105,-30,93.75,86.25,0,-86.25,-63.75,-78.75,2.9166666666666665
1868,60,-41.25,97.5,78.75,0,-86.25,-67.5,-78.75,-4.166666666666667
1869,60,-22.5,90,71.25,-3.75,-86.25,-67.5,-78.75,-4.166666666666667
1870,105,-7.5,93.75,71.25,-7.5,-86.25,-67.5,-78.75,2.5
1871,112.5,-33.75,82.5,60,-15,-97.5,-86.25,-93.75,-7.916666666666667
1872,135,-52.5,67.5,41.25,-30,-116.25,-101.25,-112.5,-18.75
1873,191.25,-71.25,63.75,37.5,-33.75,-120,-101.25,-108.75,-15.833333333333334
1874,172.5,-90,75,45,-22.5,-108.75,-86.25,-93.75,-12.083333333333334
1875,108.75,-86.25,82.5,45,-22.5,-108.75,-86.25,-97.5,-18.333333333333332
1876,86.25,-75,78.75,41.25,-33.75,-123.75,-97.5,-116.25,-26.666666666666668
1877,82.5,-63.75,82.5,37.5,-37.5,-127.5,-108.75,-123.75,-28.75
1878,63.75,-63.75,75,26.25,-45,-138.75,-116.25,-131.25,-36.666666666666664
1879,22.5,-67.5,75,18.75,-48.75,-135,-120,-131.25,-42.916666666666664
1880,-3.75,-56.25,78.75,22.5,-41.25,-127.5,-112.5,-127.5,-40.833333333333336
1881,15,-45,67.5,7.5,-48.75,-135,-120,-135,-43.75
1882,63.75,-41.25,60,3.75,-52.5,-138.75,-123.75,-135,-40.416666666666664
1883,86.25,-45,63.75,11.25,-45,-131.25,-116.25,-127.5,-33.75
1884,116.25,-41.25,52.5,-7.5,-60,-146.25,-127.5,-131.25,-38.333333333333336
1885,168.75,-30,22.5,-33.75,-90,-180,-153.75,-157.5,-50.416666666666664
1886,142.5,-45,18.75,-41.25,-97.5,-187.5,-157.5,-161.25,-58.75
1887,75,-78.75,37.5,-30,-86.25,-176.25,-146.25,-150,-61.666666666666664
1888,63.75,-93.75,41.25,-26.25,-82.5,-168.75,-138.75,-150,-61.666666666666664
1889,63.75,-105,45,-22.5,-78.75,-168.75,-138.75,-150,-61.666666666666664
1890,60,-131.25,48.75,-18.75,-75,-161.25,-131.25,-142.5,-61.25
1891,30,-142.5,60,-11.25,-63.75,-150,-127.5,-138.75,-60.416666666666664
1892,-3.75,-116.25,63.75,-7.5,-60,-146.25,-123.75,-138.75,-59.166666666666664
1893,7.5,-78.75,48.75,-26.25,-78.75,-157.5,-138.75,-150,-63.75
1894,48.75,-60,26.25,-48.75,-97.5,-176.25,-157.5,-165,-70.0
1895,63.75,-60,18.75,-48.75,-97.5,-180,-161.25,-168.75,-70.41666666666667
1896,105,-56.25,15,-52.5,-97.5,-187.5,-168.75,-168.75,-67.91666666666667
1897,172.5,-56.25,18.75,-52.5,-101.25,-187.5,-165,-161.25,-59.166666666666664
1898,157.5,-75,15,-56.25,-108.75,-187.5,-157.5,-157.5,-63.333333333333336
1899,90,-78.75,15,-71.25,-120,-191.25,-161.25,-165,-75.83333333333333
1900,63.75,-63.75,18.75,-71.25,-123.75,-195,-165,-176.25,-79.16666666666667
1901,60,-56.25,22.5,-56.25,-108.75,-191.25,-157.5,-168.75,-72.91666666666667
1902,71.25,-45,26.25,-52.5,-101.25,-187.5,-157.5,-168.75,-68.33333333333333
1903,41.25,-30,33.75,-52.5,-101.25,-187.5,-161.25,-180,-70.83333333333333
1904,-18.75,-26.25,26.25,-56.25,-101.25,-187.5,-165,-183.75,-79.16666666666667
1905,-26.25,-26.25,22.5,-52.5,-97.5,-176.25,-157.5,-176.25,-76.66666666666667
1906,-7.5,-56.25,22.5,-60,-97.5,-176.25,-153.75,-172.5,-77.91666666666667
1907,22.5,-75,26.25,-60,-101.25,-172.5,-150,-165,-75.0
1908,93.75,-67.5,26.25,-45,-86.25,-165,-142.5,-157.5,-60.416666666666664
1909,142.5,-112.5,26.25,-37.5,-78.75,-165,-142.5,-153.75,-57.916666666666664
1910,120,-153.75,41.25,-30,-71.25,-161.25,-131.25,-142.5,-58.75
1911,63.75,-161.25,63.75,-11.25,-52.5,-142.5,-116.25,-127.5,-53.75
1912,52.5,-161.25,63.75,-7.5,-52.5,-142.5,-116.25,-131.25,-55.0
1913,63.75,-165,52.5,-18.75,-63.75,-146.25,-120,-138.75,-59.583333333333336
1914,67.5,-153.75,52.5,-18.75,-63.75,-146.25,-120,-138.75,-57.916666666666664
1915,45,-105,60,-11.25,-56.25,-138.75,-108.75,-127.5,-49.166666666666664
1916,11.25,-75,56.25,-15,-56.25,-135,-108.75,-127.5,-50.0
1917,-11.25,-82.5,45,-22.5,-63.75,-142.5,-120,-138.75,-59.583333333333336
1918,-3.75,-86.25,33.75,-30,-75,-153.75,-135,-150,-66.66666666666667
1919,15,-67.5,33.75,-30,-71.25,-153.75,-135,-146.25,-61.666666666666664
1920,60,-52.5,18.75,-45,-86.25,-172.5,-150,-161.25,-65.41666666666667
1921,138.75,-52.5,-7.5,-67.5,-112.5,-195,-172.5,-180,-72.08333333333333
1922,138.75,-90,3.75,-56.25,-101.25,-187.5,-161.25,-168.75,-69.16666666666667
1923,97.5,-116.25,30,-30,-75,-165,-135,-142.5,-59.583333333333336
1924,82.5,-93.75,41.25,-26.25,-78.75,-150,-120,-131.25,-52.916666666666664
1925,52.5,-105,41.25,-33.75,-82.5,-150,-120,-135,-59.166666666666664
1926,37.5,-127.5,45,-22.5,-63.75,-142.5,-116.25,-131.25,-57.916666666666664
1927,15,-116.25,52.5,-3.75,-41.25,-127.5,-101.25,-120,-49.166666666666664
1928,-7.5,-86.25,56.25,0,-37.5,-116.25,-97.5,-123.75,-45.833333333333336
1929,22.5,-48.75,56.25,3.75,-33.75,-112.5,-97.5,-120,-36.666666666666664
1930,71.25,-15,45,-7.5,-45,-123.75,-105,-120,-33.333333333333336
1931,71.25,-7.5,33.75,-15,-52.5,-127.5,-108.75,-127.5,-37.083333333333336
1932,71.25,-48.75,18.75,-30,-67.5,-142.5,-127.5,-142.5,-52.083333333333336
1933,108.75,-101.25,7.5,-45,-78.75,-161.25,-138.75,-153.75,-62.5
1934,112.5,-112.5,7.5,-41.25,-82.5,-165,-135,-150,-62.916666666666664
1935,108.75,-78.75,33.75,-22.5,-63.75,-142.5,-112.5,-127.5,-45.0
1936,127.5,-48.75,41.25,-11.25,-52.5,-135,-105,-123.75,-34.166666666666664
1937,97.5,-63.75,37.5,-11.25,-52.5,-135,-101.25,-120,-38.75
1938,56.25,-78.75,37.5,-15,-52.5,-131.25,-101.25,-120,-45.0
1939,22.5,-75,41.25,-15,-52.5,-131.25,-105,-123.75,-48.75
1940,-18.75,-78.75,41.25,-11.25,-45,-127.5,-105,-127.5,-52.5
1941,-11.25,-56.25,33.75,-15,-48.75,-131.25,-112.5,-135,-52.916666666666664
1942,11.25,-18.75,18.75,-33.75,-67.5,-146.25,-123.75,-142.5,-55.833333333333336
1943,33.75,11.25,3.75,-48.75,-82.5,-153.75,-131.25,-146.25,-57.083333333333336
1944,82.5,7.5,3.75,-52.5,-82.5,-157.5,-135,-150,-53.75
1945,123.75,-63.75,-7.5,-52.5,-86.25,-168.75,-150,-165,-63.333333333333336
1946,123.75,-101.25,0,-48.75,-86.25,-172.5,-142.5,-157.5,-65.0
1947,101.25,-75,22.5,-30,-67.5,-150,-116.25,-131.25,-49.583333333333336
1948,97.5,-41.25,22.5,-30,-67.5,-150,-116.25,-131.25,-46.25
1949,93.75,-22.5,18.75,-33.75,-67.5,-153.75,-120,-135,-46.666666666666664
1950,45,-45,18.75,-33.75,-71.25,-150,-116.25,-131.25,-53.75
1951,0,-71.25,26.25,-30,-63.75,-138.75,-105,-123.75,-56.25
1952,-3.75,-60,33.75,-22.5,-56.25,-131.25,-101.25,-123.75,-51.666666666666664
1953,18.75,-45,37.5,-18.75,-48.75,-123.75,-97.5,-120,-44.166666666666664
1954,67.5,-30,33.75,-18.75,-45,-123.75,-101.25,-120,-37.5
1955,101.25,-11.25,26.25,-22.5,-52.5,-131.25,-108.75,-127.5,-36.25
1956,123.75,-26.25,15,-33.75,-63.75,-142.5,-120,-131.25,-42.083333333333336
