samplenr,I,II,V1,V2,V3,V4,V5,V6,measurement
193,-26.25,56.25,-71.25,-135,-243.75,-228.75,-213.75,-206.25,-118.75
194,-15,56.25,-78.75,-138.75,-243.75,-228.75,-213.75,-206.25,-118.75
195,-11.25,56.25,-90,-146.25,-247.5,-232.5,-213.75,-206.25,-121.25
196,-3.75,52.5,-93.75,-150,-251.25,-232.5,-213.75,-206.25,-122.08333333333333
197,0,52.5,-101.25,-153.75,-258.75,-240,-221.25,-206.25,-125.41666666666667
198,0,45,-108.75,-157.5,-258.75,-243.75,-225,-210,-128.75
199,0,37.5,-108.75,-161.25,-266.25,-247.5,-225,-217.5,-132.08333333333334
200,-7.5,30,-112.5,-165,-270,-251.25,-228.75,-221.25,-136.25
201,-7.5,15,-108.75,-168.75,-273.75,-258.75,-236.25,-228.75,-140.83333333333334
202,-11.25,3.75,-116.25,-168.75,-273.75,-258.75,-240,-232.5,-144.16666666666666
203,-18.75,-3.75,-112.5,-172.5,-277.5,-262.5,-243.75,-232.5,-147.08333333333334
204,-26.25,-7.5,-116.25,-172.5,-277.5,-262.5,-247.5,-236.25,-149.58333333333334
205,-33.75,-15,-112.5,-176.25,-277.5,-266.25,-247.5,-240,-152.08333333333334
206,-41.25,-18.75,-108.75,-176.25,-281.25,-266.25,-251.25,-243.75,-154.16666666666666
207,-45,-15,-108.75,-180,-281.25,-270,-251.25,-243.75,-155.0
208,-52.5,-18.75,-105,-180,-285,-270,-251.25,-243.75,-156.25
209,-52.5,-18.75,-105,-180,-285,-277.5,-255,-243.75,-157.5
210,-56.25,-15,-101.25,-183.75,-288.75,-277.5,-255,-251.25,-158.75
211,-56.25,-18.75,-101.25,-187.5,-288.75,-281.25,-258.75,-251.25,-160.41666666666666
212,-56.25,-18.75,-101.25,-187.5,-296.25,-285,-262.5,-255,-162.5
213,-60,-22.5,-101.25,-191.25,-300,-288.75,-262.5,-258.75,-165.0
214,-60,-22.5,-105,-195,-300,-292.5,-266.25,-262.5,-167.08333333333334
215,-60,-30,-101.25,-198.75,-300,-296.25,-270,-266.25,-169.16666666666666
216,-63.75,-33.75,-105,-198.75,-300,-296.25,-273.75,-266.25,-170.83333333333334
217,-63.75,-37.5,-108.75,-202.5,-303.75,-296.25,-273.75,-270,-172.91666666666666
218,-63.75,-45,-108.75,-202.5,-303.75,-300,-277.5,-266.25,-174.16666666666666
219,-63.75,-48.75,-108.75,-202.5,-307.5,-296.25,-277.5,-270,-175.0
220,-67.5,-52.5,-108.75,-206.25,-307.5,-300,-277.5,-270,-176.66666666666666
221,-71.25,-56.25,-108.75,-206.25,-311.25,-303.75,-277.5,-270,-178.33333333333334
222,-71.25,-56.25,-108.75,-202.5,-307.5,-303.75,-277.5,-270,-177.5
223,-75,-60,-108.75,-202.5,-307.5,-300,-281.25,-270,-178.33333333333334
224,-78.75,-63.75,-108.75,-206.25,-307.5,-300,-281.25,-270,-179.58333333333334
225,-78.75,-71.25,-105,-202.5,-307.5,-300,-281.25,-270,-179.58333333333334
226,-82.5,-75,-105,-202.5,-307.5,-300,-281.25,-273.75,-180.83333333333334
