samplenr,I,II,V1,V2,V3,V4,V5,V6,measurement
689,-52.5,33.75,90,37.5,-135,-123.75,-123.75,-78.75,-39.166666666666664
690,-56.25,52.5,78.75,26.25,-146.25,-127.5,-127.5,-82.5,-42.5
691,-37.5,41.25,67.5,15,-157.5,-135,-131.25,-82.5,-46.666666666666664
692,-11.25,26.25,63.75,15,-153.75,-138.75,-135,-86.25,-46.666666666666664
693,26.25,3.75,48.75,-3.75,-168.75,-157.5,-157.5,-108.75,-57.5
694,37.5,-45,33.75,-30,-198.75,-191.25,-187.5,-127.5,-78.75
695,0,-97.5,41.25,-26.25,-198.75,-191.25,-183.75,-120,-86.25
696,-30,-101.25,52.5,-22.5,-191.25,-183.75,-172.5,-112.5,-84.58333333333333
697,-30,-90,48.75,-30,-195,-187.5,-172.5,-112.5,-85.41666666666667
698,-11.25,-101.25,52.5,-26.25,-191.25,-180,-168.75,-105,-81.25
699,-7.5,-116.25,67.5,-11.25,-172.5,-157.5,-146.25,-86.25,-70.0
700,-45,-120,71.25,-15,-168.75,-150,-135,-82.5,-71.66666666666667
701,-112.5,-123.75,63.75,-22.5,-176.25,-150,-142.5,-93.75,-84.16666666666667
702,-123.75,-127.5,67.5,-26.25,-172.5,-146.25,-146.25,-97.5,-85.83333333333333
703,-86.25,-116.25,60,-37.5,-183.75,-161.25,-157.5,-108.75,-87.91666666666667
704,-60,-90,45,-52.5,-198.75,-180,-172.5,-116.25,-91.66666666666667
705,-15,-67.5,33.75,-60,-210,-191.25,-183.75,-120,-90.41666666666667
706,11.25,-120,18.75,-75,-225,-206.25,-195,-127.5,-102.08333333333333
707,-37.5,-187.5,15,-86.25,-236.25,-217.5,-202.5,-142.5,-121.66666666666667
708,-67.5,-157.5,22.5,-82.5,-236.25,-213.75,-198.75,-142.5,-119.58333333333333
709,-45,-97.5,22.5,-82.5,-232.5,-210,-195,-142.5,-109.16666666666667
710,-26.25,-93.75,30,-78.75,-225,-202.5,-191.25,-138.75,-102.91666666666667
711,-30,-97.5,45,-67.5,-213.75,-191.25,-180,-123.75,-95.41666666666667
712,-90,-101.25,48.75,-67.5,-213.75,-191.25,-180,-123.75,-102.08333333333333
713,-165,-116.25,52.5,-67.5,-206.25,-183.75,-176.25,-116.25,-108.75
714,-157.5,-105,45,-71.25,-210,-183.75,-176.25,-116.25,-108.33333333333333
715,-101.25,-82.5,37.5,-78.75,-217.5,-191.25,-180,-112.5,-102.91666666666667
716,-78.75,-82.5,33.75,-86.25,-221.25,-191.25,-172.5,-105,-100.41666666666667
717,-48.75,-75,7.5,-108.75,-243.75,-210,-187.5,-120,-109.58333333333333
718,22.5,-60,-3.75,-116.25,-255,-217.5,-198.75,-138.75,-107.5
719,18.75,-75,7.5,-108.75,-243.75,-217.5,-198.75,-146.25,-107.08333333333333
720,-22.5,-71.25,15,-101.25,-236.25,-213.75,-202.5,-146.25,-108.75
721,-37.5,-60,11.25,-105,-240,-221.25,-210,-153.75,-112.91666666666667
722,-56.25,-90,3.75,-116.25,-247.5,-225,-213.75,-157.5,-122.5
723,-82.5,-123.75,3.75,-112.5,-247.5,-217.5,-202.5,-150,-125.83333333333333
724,-116.25,-123.75,30,-86.25,-217.5,-187.5,-168.75,-120,-110.0
725,-127.5,-97.5,60,-56.25,-183.75,-153.75,-138.75,-86.25,-87.08333333333333
726,-120,-82.5,60,-56.25,-180,-150,-138.75,-86.25,-83.75
727,-108.75,-105,41.25,-67.5,-195,-168.75,-161.25,-108.75,-97.08333333333333
728,-97.5,-116.25,30,-75,-202.5,-180,-172.5,-116.25,-103.33333333333333
729,-67.5,-116.25,7.5,-101.25,-225,-202.5,-191.25,-135,-114.58333333333333
730,-18.75,-120,-18.75,-131.25,-255,-232.5,-217.5,-157.5,-127.91666666666667
731,-22.5,-120,-15,-123.75,-251.25,-232.5,-213.75,-153.75,-125.83333333333333
732,-41.25,-120,7.5,-101.25,-228.75,-206.25,-187.5,-131.25,-112.08333333333333
733,-41.25,-142.5,15,-93.75,-221.25,-198.75,-180,-123.75,-109.58333333333333
734,-37.5,-142.5,7.5,-105,-228.75,-206.25,-187.5,-131.25,-114.58333333333333
735,-48.75,-116.25,18.75,-90,-221.25,-195,-176.25,-120,-105.41666666666667
736,-97.5,-112.5,37.5,-67.5,-198.75,-176.25,-161.25,-105,-97.91666666666667
737,-142.5,-116.25,45,-63.75,-191.25,-168.75,-153.75,-105,-99.58333333333333
738,-153.75,-116.25,37.5,-67.5,-191.25,-168.75,-161.25,-108.75,-103.33333333333333
739,-127.5,-116.25,22.5,-75,-195,-176.25,-161.25,-108.75,-104.16666666666667
740,-82.5,-97.5,22.5,-67.5,-191.25,-172.5,-161.25,-105,-95.0
741,-22.5,-78.75,26.25,-71.25,-195,-172.5,-165,-108.75,-87.5
742,-3.75,-131.25,-3.75,-105,-228.75,-213.75,-198.75,-138.75,-113.75
743,-33.75,-165,-11.25,-112.5,-243.75,-228.75,-210,-146.25,-127.91666666666667
744,-26.25,-112.5,7.5,-90,-221.25,-206.25,-183.75,-127.5,-106.66666666666667
745,0,-56.25,18.75,-78.75,-206.25,-187.5,-165,-112.5,-87.5
746,-7.5,-60,15,-82.5,-210,-187.5,-165,-112.5,-90.0
747,-45,-90,15,-82.5,-206.25,-187.5,-165,-116.25,-97.5
748,-86.25,-90,26.25,-71.25,-195,-176.25,-153.75,-112.5,-95.41666666666667
749,-127.5,-71.25,37.5,-60,-183.75,-161.25,-146.25,-108.75,-91.25
750,-135,-56.25,41.25,-60,-180,-153.75,-142.5,-105,-87.91666666666667
751,-116.25,-60,26.25,-67.5,-187.5,-157.5,-138.75,-93.75,-88.33333333333333
752,-101.25,-56.25,3.75,-86.25,-206.25,-172.5,-157.5,-112.5,-98.75
753,-56.25,-33.75,-22.5,-108.75,-225,-202.5,-187.5,-138.75,-108.33333333333333
754,3.75,-52.5,-26.25,-116.25,-232.5,-221.25,-206.25,-150,-111.25
755,3.75,-93.75,-15,-108.75,-228.75,-217.5,-206.25,-150,-112.91666666666667
756,-22.5,-93.75,0,-93.75,-217.5,-198.75,-183.75,-131.25,-104.58333333333333
757,-18.75,-75,7.5,-90,-213.75,-191.25,-172.5,-116.25,-96.66666666666667
758,-22.5,-90,-3.75,-93.75,-217.5,-198.75,-176.25,-120,-102.5
759,-52.5,-108.75,3.75,-86.25,-210,-191.25,-168.75,-120,-103.75
760,-82.5,-75,22.5,-75,-195,-168.75,-153.75,-108.75,-92.91666666666667
761,-108.75,-67.5,26.25,-63.75,-180,-153.75,-142.5,-97.5,-87.5
762,-142.5,-93.75,30,-60,-172.5,-146.25,-135,-90,-90.0
763,-165,-101.25,30,-60,-172.5,-150,-135,-90,-93.75
764,-135,-56.25,18.75,-71.25,-187.5,-161.25,-150,-105,-94.16666666666667
765,-41.25,-18.75,0,-90,-206.25,-183.75,-168.75,-116.25,-91.66666666666667
766,52.5,-63.75,0,-90,-206.25,-187.5,-165,-105,-85.0
767,30,-146.25,11.25,-75,-195,-176.25,-150,-93.75,-88.33333333333333
768,-41.25,-183.75,11.25,-82.5,-198.75,-180,-157.5,-105,-104.16666666666667
769,-75,-198.75,3.75,-93.75,-210,-191.25,-172.5,-120,-117.5
770,-45,-168.75,0,-97.5,-217.5,-195,-180,-127.5,-114.58333333333333
771,3.75,-67.5,22.5,-78.75,-195,-176.25,-157.5,-105,-83.75
772,-18.75,-15,37.5,-63.75,-180,-153.75,-138.75,-90,-69.16666666666667
773,-112.5,-60,41.25,-60,-172.5,-142.5,-127.5,-82.5,-79.58333333333333
774,-142.5,-93.75,45,-56.25,-165,-131.25,-120,-75,-82.08333333333333
775,-86.25,-67.5,37.5,-60,-168.75,-135,-123.75,-75,-75.41666666666667
776,-33.75,-18.75,18.75,-71.25,-176.25,-146.25,-131.25,-78.75,-70.83333333333333
777,26.25,-26.25,-7.5,-93.75,-198.75,-165,-150,-93.75,-78.75
778,56.25,-86.25,-26.25,-112.5,-221.25,-191.25,-172.5,-112.5,-96.25
779,7.5,-112.5,-22.5,-116.25,-225,-195,-176.25,-116.25,-106.25
780,-37.5,-82.5,-11.25,-108.75,-221.25,-191.25,-172.5,-120,-105.0
781,-48.75,-60,-18.75,-116.25,-228.75,-198.75,-180,-127.5,-108.75
782,-45,-52.5,-26.25,-123.75,-240,-206.25,-183.75,-131.25,-112.08333333333333
783,-33.75,-41.25,-15,-112.5,-225,-187.5,-165,-116.25,-99.58333333333333
784,-67.5,-45,3.75,-93.75,-198.75,-165,-146.25,-101.25,-90.41666666666667
785,-142.5,-78.75,11.25,-90,-198.75,-168.75,-153.75,-105,-102.91666666666667
786,-172.5,-123.75,7.5,-93.75,-206.25,-172.5,-157.5,-108.75,-114.16666666666667
787,-142.5,-135,22.5,-78.75,-191.25,-157.5,-142.5,-93.75,-102.08333333333333
788,-90,-86.25,37.5,-63.75,-172.5,-142.5,-131.25,-78.75,-80.83333333333333
789,-33.75,-82.5,18.75,-75,-187.5,-165,-153.75,-101.25,-86.66666666666667
790,22.5,-123.75,-22.5,-108.75,-221.25,-198.75,-183.75,-123.75,-106.66666666666667
791,33.75,-131.25,-18.75,-112.5,-225,-198.75,-176.25,-116.25,-105.0
792,-11.25,-131.25,0,-101.25,-213.75,-183.75,-161.25,-105,-100.83333333333333
793,-41.25,-131.25,0,-101.25,-217.5,-187.5,-165,-112.5,-106.25
794,-41.25,-131.25,-7.5,-116.25,-232.5,-202.5,-180,-127.5,-115.41666666666667
795,-63.75,-138.75,-3.75,-112.5,-228.75,-195,-176.25,-123.75,-115.83333333333333
796,-112.5,-123.75,7.5,-101.25,-213.75,-180,-165,-116.25,-111.66666666666667
797,-153.75,-90,11.25,-97.5,-210,-172.5,-157.5,-108.75,-108.75
798,-153.75,-60,7.5,-101.25,-206.25,-165,-150,-105,-103.75
799,-123.75,-48.75,-3.75,-112.5,-213.75,-176.25,-168.75,-120,-107.5
800,-93.75,-52.5,-15,-120,-228.75,-198.75,-195,-142.5,-116.25
801,-48.75,-75,-26.25,-135,-243.75,-213.75,-198.75,-142.5,-120.41666666666667
802,7.5,-90,-41.25,-150,-258.75,-228.75,-206.25,-142.5,-123.33333333333333
803,15,-71.25,-52.5,-161.25,-273.75,-243.75,-225,-157.5,-130.0
804,-33.75,-97.5,-48.75,-157.5,-273.75,-236.25,-213.75,-153.75,-135.0
805,-60,-123.75,-41.25,-153.75,-266.25,-228.75,-206.25,-150,-136.66666666666666
806,-22.5,-71.25,-41.25,-150,-258.75,-221.25,-202.5,-146.25,-123.75
807,-7.5,-41.25,-33.75,-142.5,-247.5,-210,-187.5,-135,-111.66666666666667
808,-60,-75,-22.5,-131.25,-236.25,-198.75,-176.25,-127.5,-114.16666666666667
809,-112.5,-78.75,-3.75,-116.25,-221.25,-176.25,-161.25,-112.5,-109.16666666666667
810,-131.25,-90,7.5,-105,-206.25,-165,-153.75,-105,-105.41666666666667
811,-150,-146.25,11.25,-97.5,-198.75,-161.25,-150,-101.25,-110.41666666666667
812,-146.25,-165,-7.5,-112.5,-213.75,-172.5,-161.25,-108.75,-120.83333333333333
813,-78.75,-168.75,-33.75,-135,-240,-198.75,-180,-123.75,-128.75
814,-7.5,-195,-48.75,-146.25,-251.25,-213.75,-191.25,-127.5,-131.25
815,3.75,-191.25,-41.25,-138.75,-247.5,-210,-191.25,-127.5,-127.08333333333333
816,-22.5,-168.75,-26.25,-131.25,-240,-206.25,-187.5,-127.5,-123.33333333333333
817,-26.25,-142.5,-11.25,-116.25,-228.75,-198.75,-180,-116.25,-113.33333333333333
818,-7.5,-108.75,0,-105,-213.75,-183.75,-161.25,-93.75,-97.08333333333333
819,-18.75,-101.25,-3.75,-108.75,-217.5,-180,-157.5,-93.75,-97.91666666666667
820,-82.5,-108.75,0,-105,-210,-172.5,-153.75,-101.25,-103.75
821,-127.5,-105,11.25,-97.5,-198.75,-153.75,-142.5,-97.5,-101.25
822,-142.5,-116.25,11.25,-101.25,-198.75,-157.5,-146.25,-97.5,-105.41666666666667
823,-135,-146.25,-3.75,-112.5,-213.75,-172.5,-161.25,-105,-116.66666666666667
824,-146.25,-176.25,-26.25,-131.25,-232.5,-195,-180,-120,-134.16666666666666
825,-67.5,-142.5,-41.25,-150,-255,-213.75,-195,-135,-133.33333333333334
826,78.75,-71.25,-33.75,-142.5,-247.5,-210,-187.5,-123.75,-104.16666666666667
827,75,-82.5,-33.75,-142.5,-247.5,-210,-187.5,-127.5,-106.25
828,-22.5,-131.25,-33.75,-146.25,-251.25,-206.25,-183.75,-127.5,-122.5
829,-56.25,-138.75,-33.75,-142.5,-247.5,-202.5,-183.75,-131.25,-126.25
830,-63.75,-138.75,-41.25,-150,-255,-213.75,-198.75,-150,-134.58333333333334
831,-71.25,-127.5,-37.5,-146.25,-251.25,-210,-195,-146.25,-131.66666666666666
832,-82.5,-75,-18.75,-131.25,-232.5,-191.25,-176.25,-123.75,-114.58333333333333
833,-108.75,-52.5,-7.5,-123.75,-228.75,-183.75,-172.5,-120,-110.83333333333333
834,-108.75,-41.25,-3.75,-116.25,-221.25,-180,-168.75,-120,-106.66666666666667
835,-93.75,-15,-3.75,-112.5,-213.75,-176.25,-168.75,-112.5,-99.58333333333333
836,-90,-11.25,0,-112.5,-217.5,-180,-176.25,-116.25,-100.41666666666667
837,-56.25,-26.25,-18.75,-135,-240,-206.25,-198.75,-138.75,-113.33333333333333
838,-22.5,-75,-33.75,-153.75,-262.5,-228.75,-213.75,-150,-126.66666666666667
839,-48.75,-127.5,-30,-150,-258.75,-221.25,-202.5,-135,-130.41666666666666
840,-63.75,-123.75,-7.5,-127.5,-232.5,-198.75,-183.75,-120,-117.5
841,-3.75,-67.5,7.5,-116.25,-225,-187.5,-176.25,-123.75,-99.16666666666667
842,15,-48.75,26.25,-105,-217.5,-180,-168.75,-116.25,-88.33333333333333
843,-22.5,-60,52.5,-86.25,-198.75,-165,-150,-97.5,-80.83333333333333
844,-60,-22.5,52.5,-82.5,-195,-161.25,-150,-101.25,-80.0
845,-112.5,22.5,52.5,-78.75,-195,-157.5,-150,-101.25,-80.0
846,-131.25,26.25,48.75,-86.25,-195,-157.5,-153.75,-105,-83.75
847,-108.75,0,45,-86.25,-195,-157.5,-153.75,-105,-84.58333333333333
848,-93.75,-26.25,52.5,-75,-183.75,-150,-146.25,-101.25,-80.41666666666667
849,-45,-48.75,60,-60,-168.75,-135,-131.25,-82.5,-67.91666666666667
850,26.25,-71.25,56.25,-63.75,-172.5,-138.75,-131.25,-78.75,-63.75
851,15,-93.75,56.25,-67.5,-176.25,-138.75,-127.5,-71.25,-67.08333333333333
852,-22.5,-105,71.25,-56.25,-165,-123.75,-105,-56.25,-62.5
853,-22.5,-93.75,71.25,-52.5,-161.25,-116.25,-97.5,-48.75,-57.916666666666664
854,-11.25,-67.5,56.25,-60,-165,-120,-101.25,-56.25,-58.333333333333336
855,-15,-45,45,-60,-161.25,-120,-105,-60,-57.916666666666664
856,-45,-15,33.75,-60,-161.25,-123.75,-116.25,-63.75,-61.25
857,-67.5,37.5,18.75,-60,-157.5,-120,-112.5,-60,-57.916666666666664
858,-78.75,56.25,3.75,-63.75,-153.75,-112.5,-108.75,-60,-57.5
859,-60,41.25,-7.5,-71.25,-157.5,-112.5,-108.75,-63.75,-60.0
860,-26.25,45,-11.25,-71.25,-153.75,-105,-101.25,-52.5,-52.916666666666664
861,11.25,30,-33.75,-93.75,-176.25,-127.5,-116.25,-63.75,-63.333333333333336
862,75,-33.75,-63.75,-127.5,-210,-165,-150,-97.5,-85.83333333333333
863,67.5,-93.75,-71.25,-135,-221.25,-176.25,-161.25,-105,-99.58333333333333
864,18.75,-101.25,-60,-123.75,-210,-161.25,-142.5,-90,-96.66666666666667
865,3.75,-90,-60,-127.5,-213.75,-161.25,-138.75,-86.25,-97.08333333333333
866,-7.5,-97.5,-71.25,-142.5,-228.75,-176.25,-153.75,-97.5,-108.33333333333333
867,-33.75,-116.25,-71.25,-146.25,-236.25,-183.75,-161.25,-105,-117.08333333333333
868,-63.75,-97.5,-45,-123.75,-213.75,-157.5,-142.5,-90,-103.75
869,-93.75,-60,-22.5,-101.25,-187.5,-138.75,-131.25,-86.25,-91.25
870,-108.75,-63.75,-22.5,-105,-191.25,-146.25,-146.25,-97.5,-97.91666666666667
871,-101.25,-86.25,-33.75,-116.25,-206.25,-161.25,-161.25,-108.75,-108.33333333333333
872,-78.75,-63.75,-33.75,-120,-206.25,-157.5,-157.5,-105,-102.5
873,-18.75,-33.75,-45,-131.25,-217.5,-165,-165,-108.75,-98.33333333333333
874,56.25,-41.25,-56.25,-146.25,-236.25,-191.25,-187.5,-127.5,-103.33333333333333
875,56.25,-60,-60,-150,-243.75,-202.5,-195,-138.75,-110.41666666666667
876,0,-82.5,-52.5,-142.5,-236.25,-191.25,-183.75,-131.25,-113.33333333333333
877,-37.5,-120,-56.25,-150,-243.75,-191.25,-187.5,-138.75,-125.0
878,-52.5,-142.5,-56.25,-157.5,-247.5,-195,-187.5,-142.5,-131.25
879,-41.25,-127.5,-52.5,-153.75,-243.75,-191.25,-180,-131.25,-124.58333333333333
880,-63.75,-101.25,-37.5,-138.75,-225,-176.25,-168.75,-120,-114.58333333333333
881,-120,-97.5,-26.25,-127.5,-213.75,-161.25,-161.25,-120,-114.16666666666667
882,-123.75,-93.75,-30,-131.25,-217.5,-168.75,-168.75,-123.75,-117.5
883,-90,-90,-52.5,-153.75,-243.75,-195,-191.25,-142.5,-128.75
884,-86.25,-86.25,-67.5,-168.75,-258.75,-210,-206.25,-150,-137.08333333333334
885,-63.75,-78.75,-82.5,-183.75,-273.75,-221.25,-217.5,-161.25,-142.5
886,-18.75,-86.25,-93.75,-191.25,-288.75,-240,-228.75,-172.5,-146.66666666666666
887,-3.75,-112.5,-82.5,-187.5,-281.25,-232.5,-221.25,-165,-142.91666666666666
888,-41.25,-153.75,-60,-168.75,-258.75,-213.75,-206.25,-157.5,-140.0
889,-56.25,-168.75,-48.75,-157.5,-251.25,-206.25,-202.5,-157.5,-138.75
890,-45,-165,-45,-153.75,-243.75,-195,-191.25,-146.25,-131.66666666666666
891,-60,-180,-41.25,-146.25,-240,-187.5,-180,-131.25,-129.58333333333334
892,-101.25,-165,-37.5,-142.5,-232.5,-180,-172.5,-123.75,-128.33333333333334
893,-146.25,-142.5,-37.5,-146.25,-232.5,-180,-176.25,-131.25,-132.5
894,-183.75,-146.25,-48.75,-150,-236.25,-183.75,-187.5,-146.25,-142.5
895,-180,-157.5,-63.75,-165,-247.5,-198.75,-202.5,-161.25,-152.91666666666666
896,-123.75,-127.5,-63.75,-161.25,-243.75,-191.25,-195,-146.25,-139.16666666666666
897,-26.25,-75,-60,-157.5,-240,-183.75,-183.75,-135,-117.91666666666667
898,63.75,-60,-63.75,-157.5,-240,-183.75,-180,-135,-106.25
899,52.5,-101.25,-67.5,-161.25,-243.75,-191.25,-187.5,-142.5,-115.83333333333333
900,-18.75,-168.75,-60,-153.75,-240,-191.25,-191.25,-142.5,-129.58333333333334
901,-52.5,-210,-48.75,-142.5,-228.75,-180,-176.25,-131.25,-130.0
902,-56.25,-206.25,-45,-142.5,-228.75,-180,-176.25,-131.25,-129.58333333333334
903,-63.75,-183.75,-52.5,-153.75,-240,-191.25,-187.5,-142.5,-135.0
904,-90,-161.25,-33.75,-135,-221.25,-176.25,-172.5,-123.75,-123.75
905,-112.5,-146.25,-11.25,-108.75,-202.5,-157.5,-153.75,-112.5,-111.66666666666667
906,-105,-146.25,3.75,-90,-198.75,-157.5,-165,-127.5,-109.58333333333333
907,-67.5,-153.75,26.25,-67.5,-202.5,-183.75,-198.75,-165,-112.5
908,-52.5,-157.5,78.75,-18.75,-198.75,-206.25,-228.75,-198.75,-109.16666666666667
909,-41.25,-206.25,135,33.75,-210,-247.5,-281.25,-247.5,-118.33333333333333
910,18.75,-273.75,187.5,78.75,-221.25,-296.25,-330,-292.5,-125.41666666666667
911,41.25,-281.25,251.25,142.5,-206.25,-303.75,-341.25,-300,-110.83333333333333
912,26.25,-217.5,322.5,236.25,-150,-270,-315,-273.75,-71.25
913,45,-138.75,386.25,341.25,-67.5,-210,-258.75,-228.75,-14.583333333333334
914,75,-112.5,435,431.25,11.25,-150,-202.5,-176.25,34.583333333333336
915,116.25,-82.5,465,510,90,-75,-138.75,-116.25,85.41666666666667
916,127.5,7.5,487.5,588.75,180,18.75,-52.5,-45,145.83333333333334
917,131.25,123.75,521.25,675,281.25,127.5,48.75,41.25,216.66666666666666
918,195,262.5,540,776.25,401.25,251.25,161.25,142.5,303.3333333333333
919,262.5,386.25,491.25,806.25,498.75,367.5,270,240,369.1666666666667
920,292.5,483.75,412.5,761.25,562.5,476.25,386.25,341.25,412.9166666666667
921,352.5,603.75,300,663.75,611.25,592.5,510,461.25,455.0
922,457.5,731.25,176.25,577.5,678.75,720,652.5,592.5,509.5833333333333
923,491.25,866.25,131.25,573.75,802.5,900,840,753.75,595.4166666666666
924,487.5,1072.5,63.75,525,911.25,1095,1053.75,948.75,684.1666666666666
925,513.75,1335,-123.75,333.75,945,1263.75,1271.25,1166.25,745.0
926,543.75,1526.25,-356.25,60,933.75,1406.25,1466.25,1365,771.6666666666666
927,532.5,1560,-562.5,-210,930,1541.25,1631.25,1515,770.8333333333334
928,468.75,1552.5,-727.5,-416.25,963.75,1706.25,1803.75,1653.75,778.3333333333334
929,382.5,1571.25,-817.5,-517.5,1038.75,1867.5,1946.25,1740,801.25
930,311.25,1545,-828.75,-540,1128.75,1980,2017.5,1751.25,818.3333333333334
931,285,1488.75,-870,-600,1166.25,2032.5,2036.25,1728.75,807.5
932,232.5,1406.25,-975,-742.5,1098.75,1972.5,1965,1650,734.1666666666666
933,180,1237.5,-1038.75,-881.25,911.25,1743.75,1736.25,1447.5,592.9166666666666
934,135,990,-1016.25,-956.25,652.5,1376.25,1372.5,1143.75,410.8333333333333
935,56.25,742.5,-982.5,-1038.75,337.5,956.25,993.75,855,213.33333333333334
936,-45,502.5,-960,-1132.5,-7.5,532.5,630,592.5,12.5
937,-138.75,262.5,-903.75,-1192.5,-311.25,161.25,303.75,348.75,-163.33333333333334
938,-161.25,142.5,-828.75,-1185,-476.25,-67.5,78.75,165,-259.1666666666667
939,-146.25,120,-746.25,-1087.5,-480,-135,-22.5,56.25,-271.25
940,-202.5,30,-682.5,-960,-416.25,-135,-67.5,-11.25,-271.6666666666667
941,-258.75,-41.25,-645,-836.25,-341.25,-97.5,-67.5,-33.75,-257.9166666666667
942,-240,-30,-596.25,-716.25,-273.75,-48.75,-33.75,-15,-217.08333333333334
943,-191.25,-3.75,-547.5,-637.5,-258.75,-41.25,-26.25,-7.5,-190.41666666666666
944,-153.75,7.5,-495,-562.5,-258.75,-52.5,-33.75,-15,-173.75
945,-101.25,0,-438.75,-476.25,-236.25,-52.5,-37.5,-22.5,-151.66666666666666
946,-33.75,-11.25,-382.5,-386.25,-195,-41.25,-30,-15,-121.66666666666667
947,-7.5,11.25,-333.75,-303.75,-153.75,-22.5,-18.75,-11.25,-93.33333333333333
948,-15,52.5,-281.25,-240,-120,-7.5,-11.25,-7.5,-70.0
949,-3.75,56.25,-225,-187.5,-93.75,3.75,-11.25,-15,-52.916666666666664
950,15,15,-172.5,-135,-71.25,11.25,-7.5,-15,-40.0
951,11.25,-15,-116.25,-82.5,-37.5,33.75,15,7.5,-20.416666666666668
952,-33.75,-15,-75,-52.5,-18.75,48.75,26.25,18.75,-11.25
953,-101.25,-26.25,-56.25,-37.5,-18.75,45,15,7.5,-19.166666666666668
954,-138.75,-30,-56.25,-37.5,-33.75,26.25,-3.75,-15,-32.083333333333336
955,-105,-15,-56.25,-37.5,-45,7.5,-22.5,-30,-33.75
956,-41.25,0,-41.25,-26.25,-45,3.75,-26.25,-26.25,-22.5
957,18.75,-7.5,-30,-18.75,-48.75,-7.5,-37.5,-37.5,-18.75
958,75,-37.5,-41.25,-33.75,-75,-45,-75,-63.75,-32.916666666666664
959,75,-45,-41.25,-37.5,-86.25,-63.75,-93.75,-78.75,-41.25
960,45,-15,-26.25,-22.5,-82.5,-60,-90,-78.75,-36.666666666666664
961,22.5,-7.5,-30,-30,-93.75,-71.25,-97.5,-90,-44.166666666666664
962,11.25,-18.75,-30,-26.25,-93.75,-67.5,-93.75,-78.75,-44.166666666666664
963,-3.75,-60,-26.25,-15,-86.25,-60,-86.25,-71.25,-45.416666666666664
964,-45,-86.25,-7.5,0,-67.5,-41.25,-71.25,-60,-42.083333333333336
965,-82.5,-71.25,7.5,18.75,-52.5,-18.75,-48.75,-45,-32.5
966,-97.5,-45,11.25,18.75,-48.75,-15,-52.5,-52.5,-31.25
967,-97.5,-37.5,11.25,18.75,-52.5,-22.5,-63.75,-67.5,-34.583333333333336
968,-63.75,-33.75,7.5,15,-56.25,-30,-78.75,-78.75,-35.416666666666664
969,-7.5,-33.75,0,7.5,-67.5,-41.25,-86.25,-82.5,-34.583333333333336
970,60,-56.25,-18.75,-7.5,-90,-63.75,-97.5,-90,-40.416666666666664
971,48.75,-112.5,-22.5,-18.75,-105,-78.75,-105,-97.5,-54.583333333333336
972,26.25,-108.75,-3.75,-3.75,-90,-60,-90,-86.25,-46.25
973,41.25,-52.5,-3.75,3.75,-78.75,-52.5,-86.25,-86.25,-35.0
974,60,-15,-11.25,7.5,-82.5,-56.25,-93.75,-90,-31.25
975,60,0,-3.75,22.5,-71.25,-48.75,-82.5,-78.75,-22.5
976,11.25,11.25,11.25,33.75,-60,-33.75,-67.5,-60,-17.083333333333332
977,-45,15,22.5,45,-45,-22.5,-56.25,-56.25,-15.833333333333334
978,-41.25,22.5,22.5,52.5,-37.5,-15,-56.25,-56.25,-12.083333333333334
979,-30,7.5,11.25,48.75,-45,-18.75,-60,-60,-16.25
980,-33.75,-30,3.75,41.25,-48.75,-22.5,-63.75,-63.75,-24.166666666666668
981,-15,-63.75,-11.25,26.25,-60,-33.75,-75,-67.5,-33.333333333333336
982,56.25,-63.75,-30,15,-75,-52.5,-90,-78.75,-35.416666666666664
983,82.5,-52.5,-26.25,22.5,-71.25,-52.5,-86.25,-75,-28.75
984,56.25,-41.25,-18.75,30,-63.75,-41.25,-75,-71.25,-25.0
985,63.75,-3.75,-22.5,26.25,-67.5,-37.5,-75,-75,-21.25
986,86.25,7.5,-11.25,41.25,-52.5,-26.25,-67.5,-67.5,-10.0
987,56.25,-41.25,7.5,63.75,-30,-7.5,-45,-45,-4.583333333333333
988,15,-60,22.5,78.75,-11.25,15,-22.5,-26.25,1.25
989,-26.25,-33.75,33.75,90,0,30,-11.25,-15,7.5
990,-45,-15,22.5,82.5,-7.5,22.5,-18.75,-26.25,1.6666666666666667
991,-37.5,-18.75,11.25,75,-11.25,15,-26.25,-33.75,-2.9166666666666665
992,-11.25,-22.5,11.25,82.5,-3.75,22.5,-18.75,-22.5,4.166666666666667
993,56.25,-22.5,11.25,86.25,0,26.25,-11.25,-7.5,15.416666666666666
994,142.5,-26.25,-7.5,71.25,-15,11.25,-22.5,-15,15.416666666666666
995,142.5,-33.75,-18.75,60,-26.25,-3.75,-41.25,-37.5,4.583333333333333
996,75,-45,-7.5,71.25,-18.75,3.75,-37.5,-37.5,0.4166666666666667
997,37.5,-60,-3.75,71.25,-18.75,3.75,-37.5,-41.25,-5.416666666666667
998,22.5,-75,-7.5,67.5,-26.25,-7.5,-45,-48.75,-13.333333333333334
999,30,-60,-3.75,71.25,-22.5,0,-41.25,-45,-7.916666666666667
1000,52.5,18.75,22.5,105,7.5,30,-15,-18.75,22.5
1001,30,75,41.25,123.75,30,56.25,7.5,-3.75,40.0
1002,-26.25,48.75,26.25,116.25,22.5,48.75,3.75,-7.5,25.833333333333332
1003,-41.25,45,-11.25,86.25,0,22.5,-26.25,-37.5,4.166666666666667
