samplenr,I,II,V1,V2,V3,V4,V5,V6,measurement
1574,-292.5,-30,165,161.25,135,135,93.75,93.75,51.25
1575,-277.5,11.25,150,146.25,123.75,120,78.75,82.5,48.333333333333336
1576,-266.25,15,146.25,142.5,120,116.25,75,86.25,48.333333333333336
1577,-221.25,15,138.75,135,112.5,108.75,71.25,86.25,49.583333333333336
1578,-180,15,131.25,127.5,105,105,67.5,78.75,50.0
1579,-176.25,22.5,138.75,135,116.25,116.25,82.5,86.25,57.916666666666664
1580,-191.25,37.5,135,131.25,112.5,112.5,82.5,86.25,56.25
1581,-202.5,37.5,127.5,123.75,105,108.75,78.75,82.5,51.25
1582,-198.75,30,127.5,127.5,108.75,112.5,78.75,82.5,52.083333333333336
1583,-221.25,33.75,123.75,120,105,108.75,75,75,46.666666666666664
1584,-251.25,45,135,127.5,116.25,120,82.5,78.75,50.416666666666664
1585,-262.5,41.25,150,146.25,135,142.5,101.25,97.5,61.25
1586,-262.5,3.75,161.25,157.5,150,157.5,116.25,112.5,66.25
1587,-251.25,-18.75,157.5,157.5,150,157.5,116.25,116.25,65.0
1588,-228.75,-18.75,153.75,153.75,146.25,153.75,116.25,116.25,65.83333333333333
1589,-176.25,-22.5,138.75,138.75,131.25,138.75,105,108.75,62.5
1590,-142.5,-22.5,127.5,123.75,120,131.25,101.25,105,60.416666666666664
1591,-150,-18.75,127.5,123.75,116.25,127.5,97.5,101.25,58.333333333333336
1592,-153.75,-18.75,131.25,127.5,120,131.25,101.25,101.25,60.0
1593,-172.5,-18.75,146.25,138.75,131.25,142.5,116.25,116.25,66.66666666666667
1594,-195,-22.5,142.5,135,131.25,142.5,112.5,112.5,62.083333333333336
1595,-221.25,-7.5,131.25,123.75,116.25,131.25,101.25,97.5,52.5
1596,-247.5,15,135,127.5,123.75,135,101.25,97.5,54.166666666666664
1597,-270,3.75,138.75,135,131.25,142.5,105,101.25,54.166666666666664
1598,-270,18.75,135,127.5,123.75,131.25,90,86.25,49.166666666666664
1599,-247.5,63.75,120,112.5,108.75,112.5,75,75,46.666666666666664
1600,-213.75,78.75,108.75,101.25,97.5,101.25,63.75,71.25,45.416666666666664
1601,-153.75,60,97.5,93.75,86.25,90,56.25,71.25,44.583333333333336
1602,-135,7.5,101.25,93.75,86.25,90,56.25,75,41.666666666666664
1603,-165,-22.5,101.25,90,82.5,86.25,56.25,71.25,33.333333333333336
1604,-195,-7.5,101.25,86.25,78.75,82.5,56.25,67.5,30.0
1605,-202.5,3.75,90,71.25,67.5,75,45,52.5,22.5
1606,-195,-3.75,93.75,75,67.5,78.75,52.5,56.25,25.0
1607,-206.25,-7.5,108.75,86.25,82.5,90,63.75,63.75,31.25
1608,-258.75,-7.5,101.25,78.75,75,86.25,56.25,56.25,20.833333333333332
1609,-296.25,-11.25,97.5,71.25,71.25,82.5,56.25,60,14.583333333333334
1610,-300,-3.75,93.75,63.75,67.5,82.5,52.5,60,12.916666666666666
1611,-277.5,11.25,93.75,63.75,67.5,82.5,56.25,63.75,17.916666666666668
1612,-262.5,0,105,82.5,82.5,97.5,71.25,82.5,28.75
1613,-217.5,7.5,97.5,78.75,82.5,93.75,67.5,78.75,32.083333333333336
1614,-150,0,101.25,82.5,86.25,90,63.75,75,38.75
1615,-123.75,-11.25,127.5,101.25,97.5,101.25,78.75,90,51.25
1616,-142.5,0,127.5,101.25,93.75,97.5,75,86.25,48.75
1617,-165,-37.5,127.5,101.25,93.75,97.5,78.75,90,42.916666666666664
1618,-168.75,-63.75,120,93.75,86.25,90,71.25,82.5,34.583333333333336
1619,-183.75,-18.75,105,78.75,71.25,78.75,56.25,63.75,27.916666666666668
1620,-228.75,18.75,101.25,71.25,63.75,71.25,48.75,56.25,22.5
1621,-251.25,30,105,75,71.25,78.75,52.5,63.75,25.0
1622,-243.75,22.5,108.75,78.75,75,78.75,45,60,25.0
1623,-225,11.25,108.75,78.75,78.75,78.75,48.75,63.75,27.083333333333332
1624,-195,3.75,105,82.5,78.75,86.25,56.25,75,32.5
1625,-176.25,-22.5,108.75,78.75,78.75,82.5,56.25,78.75,31.666666666666668
1626,-157.5,-48.75,112.5,78.75,75,78.75,56.25,82.5,30.833333333333332
1627,-150,-45,105,75,67.5,75,56.25,78.75,29.166666666666668
1628,-172.5,-41.25,108.75,75,67.5,75,56.25,75,27.083333333333332
1629,-180,-63.75,116.25,75,67.5,78.75,56.25,71.25,24.583333333333332
1630,-172.5,-86.25,116.25,75,71.25,78.75,56.25,71.25,23.333333333333332
1631,-198.75,-86.25,105,63.75,60,67.5,48.75,60,13.333333333333334
1632,-251.25,-67.5,101.25,60,56.25,63.75,41.25,52.5,6.25
1633,-288.75,-41.25,101.25,63.75,60,67.5,41.25,52.5,6.25
1634,-258.75,-18.75,97.5,60,52.5,63.75,41.25,52.5,10.0
1635,-225,-7.5,97.5,60,52.5,60,41.25,52.5,14.583333333333334
1636,-228.75,-11.25,101.25,60,56.25,60,37.5,56.25,14.583333333333334
1637,-187.5,7.5,93.75,52.5,45,48.75,30,52.5,15.833333333333334
1638,-153.75,15,67.5,26.25,18.75,22.5,7.5,30,3.75
1639,-165,-3.75,60,15,11.25,15,-3.75,18.75,-5.833333333333333
1640,-168.75,-15,63.75,22.5,18.75,22.5,3.75,18.75,-3.75
1641,-157.5,-18.75,71.25,26.25,26.25,37.5,15,30,3.3333333333333335
1642,-165,-48.75,78.75,33.75,33.75,48.75,26.25,41.25,5.416666666666667
1643,-191.25,-82.5,82.5,45,45,52.5,33.75,45,3.3333333333333335
1644,-217.5,-86.25,90,52.5,52.5,63.75,41.25,48.75,5.0
1645,-228.75,-52.5,90,52.5,52.5,63.75,41.25,48.75,7.5
1646,-232.5,-18.75,93.75,48.75,48.75,60,37.5,45,9.166666666666666
1647,-251.25,-26.25,101.25,52.5,56.25,63.75,37.5,48.75,9.166666666666666
1648,-225,-30,97.5,52.5,52.5,60,33.75,52.5,10.416666666666666
1649,-165,-26.25,90,48.75,45,52.5,33.75,52.5,14.583333333333334
1650,-135,-63.75,90,45,45,48.75,30,56.25,12.916666666666666
1651,-153.75,-116.25,108.75,63.75,60,60,41.25,63.75,14.166666666666666
1652,-168.75,-127.5,116.25,67.5,60,56.25,37.5,56.25,10.833333333333334
1653,-161.25,-63.75,93.75,41.25,33.75,30,11.25,30,1.6666666666666667
1654,-161.25,-18.75,71.25,22.5,11.25,11.25,-7.5,15,-6.25
1655,-183.75,-33.75,71.25,22.5,15,15,-3.75,15,-9.166666666666666
1656,-225,-37.5,82.5,30,22.5,30,7.5,26.25,-7.083333333333333
1657,-243.75,-22.5,75,26.25,22.5,30,7.5,22.5,-9.166666666666666
1658,-221.25,0,63.75,22.5,18.75,22.5,0,18.75,-8.333333333333334
1659,-228.75,-7.5,67.5,22.5,18.75,22.5,3.75,26.25,-8.333333333333334
1660,-228.75,-33.75,71.25,22.5,18.75,26.25,3.75,30,-10.0
1661,-187.5,-52.5,71.25,22.5,18.75,18.75,3.75,33.75,-7.916666666666667
1662,-153.75,-45,78.75,30,22.5,22.5,11.25,37.5,0.4166666666666667
1663,-138.75,-30,90,37.5,33.75,33.75,22.5,48.75,10.833333333333334
1664,-135,-30,93.75,37.5,37.5,41.25,30,52.5,14.166666666666666
1665,-146.25,-30,93.75,41.25,37.5,41.25,26.25,45,12.083333333333334
1666,-150,0,86.25,33.75,30,33.75,18.75,37.5,10.0
1667,-180,7.5,90,33.75,26.25,26.25,11.25,33.75,5.416666666666667
1668,-262.5,-26.25,101.25,37.5,30,30,11.25,22.5,-6.25
1669,-292.5,-30,112.5,48.75,37.5,37.5,15,26.25,-5.0
1670,-255,-11.25,116.25,48.75,41.25,41.25,15,30,2.9166666666666665
1671,-221.25,-11.25,120,56.25,45,45,22.5,45,11.25
1672,-187.5,-11.25,135,71.25,60,60,37.5,60,25.0
1673,-120,22.5,135,75,63.75,60,41.25,63.75,37.916666666666664
1674,-101.25,37.5,131.25,67.5,52.5,45,26.25,52.5,34.583333333333336
1675,-135,-3.75,131.25,63.75,45,41.25,22.5,41.25,22.916666666666668
1676,-150,-37.5,138.75,67.5,52.5,48.75,30,45,21.666666666666668
1677,-138.75,-33.75,150,78.75,63.75,60,41.25,56.25,30.833333333333332
1678,-123.75,-22.5,138.75,71.25,52.5,52.5,33.75,48.75,27.916666666666668
1679,-142.5,-37.5,131.25,63.75,48.75,45,26.25,41.25,19.583333333333332
1680,-191.25,-26.25,150,78.75,67.5,63.75,45,56.25,27.083333333333332
1681,-210,45,153.75,78.75,67.5,67.5,48.75,56.25,34.166666666666664
1682,-202.5,135,150,75,63.75,67.5,45,52.5,42.916666666666664
1683,-183.75,183.75,157.5,82.5,71.25,75,48.75,63.75,55.416666666666664
1684,-168.75,153.75,157.5,86.25,71.25,78.75,48.75,67.5,55.0
1685,-123.75,82.5,146.25,82.5,63.75,67.5,41.25,63.75,47.083333333333336
1686,-90,33.75,146.25,86.25,75,75,52.5,75,50.416666666666664
1687,-101.25,52.5,142.5,90,82.5,82.5,67.5,82.5,55.416666666666664
1688,-108.75,60,123.75,78.75,71.25,78.75,60,75,48.75
1689,-108.75,26.25,112.5,75,75,82.5,63.75,78.75,45.0
1690,-116.25,22.5,101.25,75,75,86.25,67.5,82.5,43.75
1691,-131.25,26.25,90,67.5,71.25,82.5,60,75,37.916666666666664
1692,-150,33.75,90,67.5,71.25,86.25,67.5,78.75,38.333333333333336
1693,-168.75,52.5,82.5,63.75,71.25,86.25,67.5,78.75,37.083333333333336
1694,-183.75,48.75,75,52.5,60,75,56.25,71.25,28.333333333333332
1695,-161.25,33.75,63.75,41.25,45,60,41.25,63.75,20.833333333333332
1696,-123.75,26.25,52.5,33.75,41.25,56.25,41.25,67.5,21.666666666666668
1697,-86.25,15,48.75,26.25,33.75,48.75,33.75,63.75,20.416666666666668
1698,-67.5,-3.75,45,18.75,18.75,33.75,18.75,48.75,12.5
1699,-86.25,-11.25,45,11.25,11.25,22.5,11.25,37.5,4.583333333333333
1700,-112.5,-18.75,52.5,15,11.25,26.25,15,33.75,2.5
1701,-131.25,-41.25,60,18.75,15,30,18.75,37.5,0.8333333333333334
1702,-153.75,-71.25,60,15,15,30,15,30,-6.666666666666667
1703,-153.75,-67.5,63.75,18.75,15,33.75,15,30,-5.0
1704,-161.25,-33.75,86.25,37.5,33.75,48.75,33.75,45,10.0
1705,-187.5,-11.25,90,37.5,33.75,48.75,30,41.25,9.166666666666666
1706,-202.5,-3.75,82.5,26.25,18.75,33.75,15,26.25,-0.4166666666666667
1707,-221.25,-45,67.5,11.25,0,11.25,-3.75,7.5,-19.166666666666668
1708,-217.5,-90,67.5,11.25,3.75,11.25,-7.5,11.25,-23.333333333333332
1709,-116.25,-63.75,71.25,18.75,7.5,11.25,-3.75,22.5,-5.833333333333333
1710,-41.25,-15,63.75,11.25,-3.75,3.75,-7.5,18.75,3.3333333333333335
1711,-78.75,-37.5,63.75,7.5,-7.5,3.75,-7.5,18.75,-4.166666666666667
1712,-116.25,-75,63.75,0,-11.25,0,-7.5,15,-14.583333333333334
1713,-116.25,-56.25,52.5,-15,-30,-11.25,-18.75,3.75,-21.25
1714,-123.75,-37.5,45,-22.5,-37.5,-18.75,-26.25,-7.5,-25.416666666666668
1715,-153.75,-26.25,45,-22.5,-41.25,-22.5,-33.75,-18.75,-30.416666666666668
1716,-206.25,-26.25,48.75,-22.5,-37.5,-18.75,-33.75,-22.5,-35.416666666666664
1717,-221.25,-37.5,63.75,-3.75,-15,0,-15,-3.75,-25.833333333333332
1718,-191.25,-30,63.75,-3.75,-15,3.75,-15,-3.75,-21.25
1719,-198.75,-45,41.25,-18.75,-30,-15,-33.75,-15,-35.0
1720,-195,-78.75,37.5,-22.5,-33.75,-18.75,-33.75,-15,-40.0
1721,-123.75,-86.25,41.25,-18.75,-33.75,-22.5,-33.75,-11.25,-32.083333333333336
1722,-60,-78.75,41.25,-22.5,-41.25,-30,-41.25,-11.25,-27.083333333333332
1723,-71.25,-86.25,48.75,-18.75,-37.5,-26.25,-37.5,-11.25,-26.666666666666668
1724,-112.5,-120,63.75,-7.5,-26.25,-15,-26.25,0,-27.083333333333332
1725,-131.25,-168.75,75,7.5,-11.25,-7.5,-18.75,7.5,-27.5
1726,-165,-165,63.75,-7.5,-26.25,-22.5,-33.75,-7.5,-40.416666666666664
1727,-240,-105,18.75,-56.25,-75,-67.5,-78.75,-56.25,-73.33333333333333
1728,-277.5,-86.25,11.25,-63.75,-78.75,-67.5,-82.5,-56.25,-77.91666666666667
1729,-221.25,-75,52.5,-15,-30,-18.75,-30,-7.5,-38.333333333333336
1730,-153.75,-26.25,71.25,7.5,-7.5,7.5,-7.5,15,-10.416666666666666
1731,-153.75,0,52.5,-11.25,-26.25,-7.5,-26.25,-3.75,-19.583333333333332
1732,-165,-7.5,52.5,-11.25,-30,-11.25,-33.75,-7.5,-23.75
1733,-123.75,-22.5,48.75,-15,-33.75,-18.75,-37.5,-11.25,-23.75
1734,-93.75,-48.75,41.25,-26.25,-48.75,-30,-52.5,-26.25,-31.666666666666668
1735,-78.75,-15,45,-26.25,-45,-30,-48.75,-22.5,-24.583333333333332
1736,-60,33.75,41.25,-22.5,-48.75,-37.5,-56.25,-26.25,-19.583333333333332
1737,-101.25,-22.5,37.5,-26.25,-67.5,-63.75,-82.5,-52.5,-42.083333333333336
1738,-172.5,-146.25,63.75,-3.75,-67.5,-82.5,-108.75,-86.25,-67.08333333333333
1739,-180,-191.25,131.25,67.5,-41.25,-82.5,-123.75,-105,-58.333333333333336
1740,-157.5,-180,221.25,161.25,-3.75,-78.75,-135,-123.75,-32.916666666666664
1741,-153.75,-187.5,315,255,33.75,-71.25,-142.5,-131.25,-9.166666666666666
1742,-142.5,-168.75,397.5,345,78.75,-52.5,-131.25,-120,22.916666666666668
1743,-108.75,-105,453.75,423.75,131.25,-26.25,-116.25,-108.75,60.416666666666664
1744,-48.75,-41.25,487.5,502.5,195,15,-86.25,-78.75,105.0
1745,56.25,41.25,536.25,603.75,281.25,86.25,-18.75,-15,174.58333333333334
1746,82.5,41.25,570,686.25,363.75,161.25,52.5,52.5,223.33333333333334
1747,56.25,18.75,581.25,742.5,431.25,225,116.25,101.25,252.5
1748,63.75,93.75,566.25,757.5,468.75,277.5,165,142.5,281.6666666666667
1749,101.25,225,558.75,810,543.75,367.5,255,225,342.9166666666667
1750,198.75,401.25,570,915,675,513.75,401.25,356.25,447.9166666666667
1751,311.25,596.25,566.25,978.75,798.75,667.5,558.75,495,552.5
1752,311.25,682.5,498.75,930,862.5,787.5,690,615,597.5
1753,288.75,746.25,393.75,843.75,930,930,836.25,750,635.4166666666666
1754,315,915,315,798.75,1031.25,1095,1008.75,907.5,709.5833333333334
1755,360,1128.75,247.5,761.25,1128.75,1263.75,1196.25,1083.75,796.6666666666666
1756,401.25,1346.25,78.75,615,1151.25,1398.75,1376.25,1267.5,848.3333333333334
1757,450,1500,-150,386.25,1132.5,1518.75,1545,1440,869.1666666666666
1758,483.75,1556.25,-341.25,187.5,1158.75,1672.5,1728.75,1597.5,893.75
1759,453.75,1567.5,-506.25,-41.25,1181.25,1826.25,1897.5,1728.75,900.8333333333334
1760,386.25,1545,-592.5,-206.25,1207.5,1942.5,2006.25,1788.75,897.5
1761,307.5,1451.25,-555,-213.75,1282.5,2036.25,2066.25,1788.75,907.0833333333334
1762,236.25,1353.75,-551.25,-247.5,1320,2085,2081.25,1758.75,892.9166666666666
1763,180,1293.75,-630,-390,1248.75,2032.5,2021.25,1680,826.25
1764,97.5,1151.25,-682.5,-536.25,1091.25,1845,1826.25,1492.5,698.3333333333334
1765,-7.5,945,-663.75,-626.25,866.25,1530,1507.5,1226.25,530.8333333333334
1766,-93.75,783.75,-626.25,-720,570,1132.5,1143.75,956.25,349.5833333333333
1767,-191.25,626.25,-588.75,-817.5,232.5,708.75,776.25,693.75,160.0
1768,-251.25,491.25,-570,-915,-71.25,337.5,446.25,453.75,-8.75
1769,-206.25,386.25,-577.5,-971.25,-270,90,210,273.75,-118.33333333333333
1770,-165,258.75,-555,-922.5,-307.5,-11.25,78.75,150,-163.75
1771,-187.5,157.5,-495,-825,-273.75,-33.75,11.25,60,-176.25
1772,-195,127.5,-442.5,-727.5,-221.25,-15,3.75,37.5,-159.16666666666666
1773,-183.75,82.5,-412.5,-630,-153.75,41.25,52.5,67.5,-126.25
1774,-195,15,-390,-543.75,-105,82.5,86.25,93.75,-106.25
1775,-228.75,-15,-367.5,-487.5,-112.5,63.75,75,86.25,-109.58333333333333
1776,-251.25,-26.25,-341.25,-450,-138.75,26.25,48.75,63.75,-118.75
1777,-236.25,-26.25,-296.25,-378.75,-116.25,30,48.75,63.75,-101.25
1778,-172.5,-3.75,-243.75,-296.25,-78.75,45,56.25,71.25,-69.16666666666667
1779,-135,41.25,-206.25,-225,-45,56.25,56.25,71.25,-42.916666666666664
1780,-127.5,105,-180,-172.5,-15,67.5,60,75,-20.833333333333332
1781,-63.75,142.5,-150,-127.5,7.5,75,63.75,86.25,3.75
1782,0,67.5,-90,-60,45,97.5,86.25,101.25,27.5
1783,-26.25,-67.5,-15,11.25,93.75,127.5,112.5,120,39.583333333333336
1784,-52.5,-52.5,15,30,97.5,120,97.5,105,40.0
1785,-45,75,-3.75,3.75,52.5,75,45,52.5,28.333333333333332
1786,-63.75,97.5,-3.75,0,37.5,48.75,18.75,26.25,17.916666666666668
1787,-108.75,33.75,22.5,22.5,45,52.5,22.5,26.25,12.916666666666666
1788,-112.5,15,48.75,48.75,67.5,71.25,41.25,45,25.0
1789,-71.25,60,90,93.75,105,108.75,75,82.5,60.416666666666664
1790,-63.75,75,105,108.75,112.5,112.5,82.5,86.25,68.75
1791,-93.75,37.5,86.25,82.5,82.5,82.5,52.5,56.25,42.916666666666664
1792,-86.25,60,86.25,82.5,78.75,75,45,52.5,43.75
1793,-22.5,67.5,93.75,97.5,82.5,78.75,52.5,63.75,57.083333333333336
1794,18.75,11.25,86.25,93.75,75,63.75,41.25,60,50.0
1795,0,-15,86.25,90,67.5,56.25,33.75,52.5,41.25
1796,-3.75,0,86.25,90,63.75,52.5,33.75,48.75,41.25
1797,0,3.75,93.75,97.5,67.5,48.75,26.25,48.75,42.916666666666664
1798,-3.75,-15,90,93.75,60,37.5,11.25,33.75,34.166666666666664
1799,-26.25,-48.75,90,90,52.5,33.75,3.75,22.5,24.166666666666668
1800,-82.5,-56.25,90,90,52.5,33.75,3.75,22.5,17.083333333333332
1801,-105,-3.75,78.75,86.25,45,30,-3.75,11.25,15.416666666666666
1802,-71.25,37.5,86.25,93.75,56.25,41.25,3.75,22.5,30.0
1803,-63.75,18.75,101.25,112.5,75,56.25,22.5,41.25,40.416666666666664
1804,-78.75,3.75,108.75,123.75,82.5,67.5,37.5,52.5,44.166666666666664
1805,-37.5,7.5,93.75,112.5,71.25,56.25,26.25,45,41.666666666666664
1806,18.75,15,75,97.5,52.5,33.75,7.5,30,36.666666666666664
1807,30,18.75,67.5,93.75,48.75,30,7.5,26.25,35.833333333333336
1808,37.5,22.5,82.5,105,56.25,41.25,15,33.75,43.75
1809,56.25,41.25,86.25,105,56.25,41.25,11.25,26.25,47.083333333333336
1810,33.75,33.75,82.5,105,56.25,41.25,11.25,26.25,43.333333333333336
1811,3.75,15,86.25,112.5,63.75,48.75,18.75,30,42.083333333333336
1812,-22.5,30,97.5,123.75,78.75,63.75,37.5,48.75,50.833333333333336
1813,-45,37.5,112.5,142.5,97.5,82.5,52.5,63.75,60.416666666666664
1814,-67.5,3.75,120,157.5,108.75,90,52.5,63.75,58.75
1815,-60,22.5,108.75,146.25,101.25,78.75,41.25,52.5,54.583333333333336
1816,-15,93.75,93.75,138.75,90,71.25,33.75,48.75,61.666666666666664
1817,41.25,101.25,82.5,131.25,82.5,56.25,22.5,41.25,62.083333333333336
1818,60,33.75,82.5,131.25,78.75,52.5,18.75,41.25,55.416666666666664
1819,30,-37.5,93.75,142.5,86.25,63.75,33.75,52.5,51.666666666666664
1820,3.75,-71.25,97.5,146.25,90,63.75,33.75,48.75,45.833333333333336
1821,15,-30,105,153.75,97.5,75,45,60,57.916666666666664
1822,56.25,48.75,101.25,153.75,101.25,78.75,48.75,67.5,72.91666666666667
1823,48.75,63.75,93.75,157.5,101.25,82.5,48.75,63.75,73.33333333333333
1824,-3.75,45,101.25,165,108.75,90,56.25,63.75,69.58333333333333
1825,-37.5,48.75,108.75,172.5,123.75,101.25,67.5,75,73.33333333333333
1826,-15,71.25,105,176.25,123.75,101.25,63.75,71.25,77.5
1827,26.25,93.75,97.5,172.5,120,97.5,60,71.25,82.08333333333333
1828,37.5,93.75,93.75,172.5,120,93.75,56.25,71.25,82.08333333333333
1829,52.5,48.75,82.5,161.25,105,82.5,45,63.75,71.25
1830,82.5,7.5,78.75,161.25,105,78.75,45,67.5,69.58333333333333
1831,78.75,3.75,93.75,176.25,120,97.5,63.75,82.5,79.58333333333333
1832,56.25,0,97.5,183.75,127.5,101.25,71.25,82.5,80.0
1833,33.75,-11.25,101.25,187.5,131.25,105,71.25,82.5,77.91666666666667
1834,52.5,7.5,105,198.75,138.75,112.5,78.75,86.25,86.66666666666667
1835,71.25,56.25,101.25,198.75,138.75,112.5,75,82.5,92.91666666666667
1836,33.75,82.5,97.5,195,142.5,112.5,78.75,78.75,91.25
1837,-7.5,90,101.25,198.75,142.5,116.25,78.75,78.75,88.75
1838,22.5,116.25,97.5,206.25,150,116.25,78.75,82.5,96.66666666666667
1839,41.25,135,97.5,210,153.75,120,82.5,86.25,102.91666666666667
1840,33.75,116.25,93.75,210,153.75,123.75,82.5,86.25,100.0
1841,112.5,101.25,86.25,198.75,142.5,108.75,71.25,78.75,100.0
1842,168.75,90,71.25,187.5,127.5,93.75,60,71.25,96.66666666666667
1843,138.75,75,75,191.25,131.25,97.5,67.5,75,94.58333333333333
1844,127.5,97.5,63.75,183.75,123.75,90,60,71.25,90.83333333333333
1845,135,146.25,67.5,183.75,127.5,101.25,67.5,78.75,100.83333333333333
1846,138.75,120,90,213.75,157.5,131.25,101.25,108.75,117.91666666666667
1847,120,33.75,120,247.5,191.25,161.25,127.5,131.25,125.83333333333333
1848,52.5,11.25,127.5,255,195,168.75,131.25,131.25,119.16666666666667
1849,7.5,45,108.75,236.25,180,150,108.75,112.5,105.41666666666667
1850,22.5,18.75,108.75,243.75,183.75,153.75,116.25,120,107.5
1851,37.5,-26.25,127.5,262.5,202.5,172.5,135,142.5,117.08333333333333
1852,75,45,120,258.75,198.75,168.75,127.5,135,125.41666666666667
1853,146.25,153.75,82.5,228.75,168.75,135,101.25,108.75,125.0
1854,180,183.75,60,202.5,138.75,108.75,75,90,115.41666666666667
1855,168.75,172.5,60,202.5,138.75,108.75,78.75,93.75,113.75
1856,153.75,153.75,71.25,213.75,150,120,93.75,105,117.91666666666667
1857,135,120,75,217.5,150,123.75,97.5,108.75,114.16666666666667
1858,127.5,108.75,75,217.5,150,123.75,93.75,105,111.25
1859,123.75,142.5,71.25,217.5,153.75,127.5,93.75,108.75,115.41666666666667
1860,127.5,176.25,78.75,228.75,161.25,138.75,105,116.25,125.83333333333333
1861,123.75,138.75,101.25,251.25,183.75,161.25,127.5,135,135.83333333333334
1862,127.5,78.75,120,270,198.75,176.25,142.5,146.25,140.0
1863,150,86.25,112.5,262.5,195,172.5,138.75,146.25,140.41666666666666
1864,172.5,112.5,97.5,251.25,180,157.5,127.5,142.5,137.91666666666666
1865,213.75,108.75,97.5,247.5,172.5,150,127.5,142.5,140.0
1866,240,86.25,82.5,228.75,150,131.25,108.75,131.25,128.75
1867,217.5,63.75,78.75,217.5,138.75,123.75,101.25,127.5,118.75
1868,191.25,52.5,93.75,225,142.5,131.25,112.5,131.25,120.0
1869,183.75,63.75,105,228.75,146.25,135,116.25,135,123.75
1870,187.5,75,112.5,236.25,153.75,138.75,123.75,142.5,130.0
1871,176.25,71.25,108.75,228.75,146.25,131.25,112.5,135,123.33333333333333
1872,142.5,86.25,105,221.25,131.25,116.25,97.5,116.25,112.91666666666667
1873,127.5,101.25,101.25,213.75,123.75,108.75,86.25,105,107.5
1874,142.5,116.25,101.25,213.75,120,108.75,86.25,108.75,110.83333333333333
1875,146.25,127.5,97.5,210,116.25,105,86.25,112.5,111.25
1876,131.25,101.25,105,210,116.25,108.75,90,120,109.16666666666667
1877,165,71.25,108.75,206.25,116.25,108.75,93.75,127.5,110.83333333333333
1878,225,71.25,101.25,198.75,101.25,97.5,90,127.5,112.5
1879,225,90,86.25,176.25,78.75,75,67.5,101.25,100.0
1880,210,101.25,82.5,168.75,67.5,63.75,56.25,93.75,93.75
1881,195,52.5,86.25,161.25,60,52.5,52.5,90,83.33333333333333
1882,165,18.75,93.75,157.5,52.5,48.75,45,90,74.58333333333333
1883,142.5,37.5,97.5,153.75,45,41.25,41.25,82.5,71.25
1884,135,63.75,112.5,165,56.25,52.5,52.5,90,80.83333333333333
1885,120,82.5,120,165,56.25,60,52.5,90,82.91666666666667
1886,127.5,108.75,116.25,157.5,48.75,56.25,48.75,86.25,83.33333333333333
1887,168.75,135,116.25,153.75,45,52.5,48.75,86.25,89.58333333333333
1888,183.75,127.5,116.25,153.75,41.25,48.75,45,86.25,89.16666666666667
1889,221.25,116.25,112.5,142.5,26.25,30,33.75,75,84.16666666666667
1890,236.25,105,101.25,123.75,3.75,3.75,11.25,56.25,71.25
1891,206.25,97.5,97.5,112.5,-7.5,-7.5,0,48.75,60.833333333333336
1892,195,86.25,105,116.25,-3.75,-3.75,3.75,52.5,61.25
1893,191.25,71.25,116.25,116.25,-3.75,-3.75,3.75,52.5,60.416666666666664
1894,161.25,67.5,123.75,120,-3.75,0,3.75,52.5,58.333333333333336
1895,142.5,71.25,138.75,127.5,3.75,3.75,3.75,56.25,60.833333333333336
1896,105,48.75,142.5,131.25,3.75,3.75,0,45,53.333333333333336
1897,48.75,33.75,142.5,123.75,-3.75,-7.5,-15,26.25,38.75
1898,15,41.25,142.5,123.75,-3.75,-7.5,-15,22.5,35.416666666666664
1899,52.5,48.75,146.25,123.75,0,-7.5,-15,26.25,41.666666666666664
1900,116.25,63.75,161.25,135,11.25,3.75,-3.75,37.5,58.333333333333336
1901,146.25,78.75,153.75,127.5,0,-7.5,-11.25,30,57.5
1902,142.5,56.25,135,105,-18.75,-26.25,-30,15,42.083333333333336
1903,127.5,26.25,135,101.25,-22.5,-30,-33.75,11.25,35.0
1904,123.75,3.75,146.25,108.75,-11.25,-18.75,-22.5,18.75,38.75
1905,135,-26.25,161.25,123.75,7.5,-3.75,-7.5,33.75,47.083333333333336
1906,120,-30,172.5,131.25,15,3.75,-3.75,37.5,49.583333333333336
1907,71.25,-15,168.75,120,7.5,-7.5,-15,22.5,39.166666666666664
1908,22.5,-15,157.5,108.75,0,-15,-26.25,7.5,26.666666666666668
1909,-22.5,-26.25,150,97.5,-11.25,-26.25,-41.25,-7.5,12.5
1910,-48.75,-15,131.25,78.75,-30,-45,-60,-22.5,-1.25
1911,-11.25,18.75,131.25,78.75,-22.5,-37.5,-52.5,-11.25,10.416666666666666
1912,60,52.5,138.75,93.75,-7.5,-18.75,-33.75,7.5,32.5
1913,105,71.25,135,90,-11.25,-26.25,-41.25,-3.75,35.416666666666664
1914,135,56.25,127.5,78.75,-22.5,-37.5,-52.5,-15,30.0
1915,131.25,33.75,135,78.75,-18.75,-37.5,-56.25,-18.75,27.5
1916,101.25,37.5,131.25,67.5,-33.75,-52.5,-71.25,-37.5,15.833333333333334
1917,86.25,37.5,116.25,48.75,-48.75,-71.25,-90,-56.25,2.5
1918,82.5,30,112.5,48.75,-48.75,-71.25,-86.25,-52.5,1.6666666666666667
1919,60,33.75,123.75,60,-37.5,-56.25,-75,-37.5,7.916666666666667
